Percentage served,Time in ms
0,45.398
1,48.212
2,49.398
3,49.840
4,50.315
5,50.718
6,51.056
7,51.258
8,51.757
9,52.000
10,52.302
11,52.613
12,52.804
13,53.030
14,53.156
15,53.380
16,53.531
17,53.695
18,53.859
19,54.001
20,54.030
21,54.200
22,54.362
23,54.408
24,54.506
25,54.560
26,54.786
27,54.933
28,55.002
29,55.138
30,55.249
31,55.322
32,55.394
33,55.464
34,55.537
35,55.695
36,55.782
37,55.998
38,56.116
39,56.270
40,56.348
41,56.523
42,56.591
43,56.684
44,56.775
45,56.891
46,56.971
47,57.003
48,57.197
49,57.615
50,57.718
51,57.902
52,57.999
53,58.023
54,58.280
55,58.488
56,58.665
57,58.839
58,58.998
59,59.019
60,59.054
61,59.252
62,59.384
63,59.501
64,59.611
65,59.733
66,59.866
67,60.009
68,60.177
69,60.325
70,60.451
71,60.557
72,60.630
73,60.755
74,60.881
75,60.971
76,61.043
77,61.155
78,61.245
79,61.440
80,61.637
81,61.911
82,62.028
83,62.064
84,62.180
85,62.471
86,62.866
87,62.999
88,63.148
89,63.569
90,63.874
91,64.095
92,64.644
93,65.000
94,66.791
95,67.145
96,68.976
97,71.239
98,73.463
99,75.760
100,80.591
