starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:11:33 2021	1624108293	29	38	67	38
Sat Jun 19 15:11:33 2021	1624108293	25	48	73	47
Sat Jun 19 15:11:33 2021	1624108293	35	54	89	54
Sat Jun 19 15:11:33 2021	1624108293	29	89	119	89
Sat Jun 19 15:11:33 2021	1624108293	29	119	147	119
Sat Jun 19 15:11:33 2021	1624108293	22	148	170	147
Sat Jun 19 15:11:33 2021	1624108293	24	170	194	170
Sat Jun 19 15:11:33 2021	1624108293	29	194	223	194
Sat Jun 19 15:11:33 2021	1624108293	29	223	252	53
Sat Jun 19 15:11:33 2021	1624108293	33	252	284	82
Sat Jun 19 15:11:33 2021	1624108293	24	284	308	114
Sat Jun 19 15:11:33 2021	1624108293	36	309	346	139
Sat Jun 19 15:11:33 2021	1624108293	33	346	379	176
Sat Jun 19 15:11:33 2021	1624108293	27	379	406	209
Sat Jun 19 15:11:33 2021	1624108293	29	406	435	236
Sat Jun 19 15:11:33 2021	1624108293	25	435	460	265
Sat Jun 19 15:11:33 2021	1624108293	28	460	488	290
Sat Jun 19 15:11:33 2021	1624108293	28	488	516	318
Sat Jun 19 15:11:31 2021	1624108291	22	514	536	514
Sat Jun 19 15:11:31 2021	1624108291	26	519	545	488
Sat Jun 19 15:11:33 2021	1624108293	30	517	547	347
Sat Jun 19 15:11:31 2021	1624108291	21	527	548	467
Sat Jun 19 15:11:32 2021	1624108292	26	527	554	275
Sat Jun 19 15:11:32 2021	1624108292	25	530	555	250
Sat Jun 19 15:11:32 2021	1624108292	28	530	558	392
Sat Jun 19 15:11:32 2021	1624108292	24	535	559	368
Sat Jun 19 15:11:32 2021	1624108292	26	534	560	449
Sat Jun 19 15:11:32 2021	1624108292	27	532	560	340
Sat Jun 19 15:11:32 2021	1624108292	28	532	560	135
Sat Jun 19 15:11:33 2021	1624108293	24	536	561	514
Sat Jun 19 15:11:32 2021	1624108292	29	532	561	420
Sat Jun 19 15:11:32 2021	1624108292	27	535	562	82
Sat Jun 19 15:11:32 2021	1624108292	26	536	562	109
Sat Jun 19 15:11:31 2021	1624108291	23	540	563	32
Sat Jun 19 15:11:32 2021	1624108292	27	536	563	55
Sat Jun 19 15:11:32 2021	1624108292	38	525	563	303
Sat Jun 19 15:11:32 2021	1624108292	26	537	563	511
Sat Jun 19 15:11:32 2021	1624108292	26	538	564	163
Sat Jun 19 15:11:32 2021	1624108292	32	532	564	218
Sat Jun 19 15:11:33 2021	1624108293	26	539	565	488
Sat Jun 19 15:11:32 2021	1624108292	21	545	565	114
Sat Jun 19 15:11:32 2021	1624108292	26	540	566	136
Sat Jun 19 15:11:31 2021	1624108291	25	541	566	442
Sat Jun 19 15:11:31 2021	1624108291	28	538	566	236
Sat Jun 19 15:11:32 2021	1624108292	29	538	567	538
Sat Jun 19 15:11:32 2021	1624108292	28	539	568	162
Sat Jun 19 15:11:33 2021	1624108293	29	539	568	459
Sat Jun 19 15:11:32 2021	1624108292	28	541	568	190
Sat Jun 19 15:11:31 2021	1624108291	27	541	569	415
Sat Jun 19 15:11:31 2021	1624108291	28	541	569	386
Sat Jun 19 15:11:31 2021	1624108291	25	544	569	181
Sat Jun 19 15:11:32 2021	1624108292	36	533	569	475
Sat Jun 19 15:11:31 2021	1624108291	28	541	569	370
Sat Jun 19 15:11:31 2021	1624108291	28	542	570	399
Sat Jun 19 15:11:32 2021	1624108292	30	541	571	84
Sat Jun 19 15:11:31 2021	1624108291	23	548	571	158
Sat Jun 19 15:11:31 2021	1624108291	28	543	572	207
Sat Jun 19 15:11:33 2021	1624108293	24	547	572	378
Sat Jun 19 15:11:32 2021	1624108292	34	538	572	189
Sat Jun 19 15:11:31 2021	1624108291	23	549	572	313
Sat Jun 19 15:11:31 2021	1624108291	26	547	572	77
Sat Jun 19 15:11:31 2021	1624108291	26	547	573	308
Sat Jun 19 15:11:31 2021	1624108291	26	547	573	335
Sat Jun 19 15:11:33 2021	1624108293	28	545	573	430
Sat Jun 19 15:11:33 2021	1624108293	25	548	574	124
Sat Jun 19 15:11:31 2021	1624108291	25	548	574	288
Sat Jun 19 15:11:31 2021	1624108291	24	550	574	133
Sat Jun 19 15:11:33 2021	1624108293	28	546	574	402
Sat Jun 19 15:11:32 2021	1624108292	26	549	575	59
Sat Jun 19 15:11:31 2021	1624108291	25	550	575	361
Sat Jun 19 15:11:31 2021	1624108291	44	531	575	264
Sat Jun 19 15:11:31 2021	1624108291	25	551	576	551
Sat Jun 19 15:11:33 2021	1624108293	37	538	576	538
Sat Jun 19 15:11:33 2021	1624108293	27	549	576	151
Sat Jun 19 15:11:33 2021	1624108293	37	540	576	177
Sat Jun 19 15:11:32 2021	1624108292	26	550	576	389
Sat Jun 19 15:11:31 2021	1624108291	31	546	577	102
Sat Jun 19 15:11:31 2021	1624108291	24	553	577	553
Sat Jun 19 15:11:33 2021	1624108293	35	543	578	214
Sat Jun 19 15:11:32 2021	1624108292	26	552	578	502
Sat Jun 19 15:11:32 2021	1624108292	26	552	578	443
Sat Jun 19 15:11:33 2021	1624108293	28	551	578	248
Sat Jun 19 15:11:32 2021	1624108292	29	550	579	276
Sat Jun 19 15:11:31 2021	1624108291	34	545	579	336
Sat Jun 19 15:11:31 2021	1624108291	35	544	579	223
Sat Jun 19 15:11:32 2021	1624108292	28	552	580	416
Sat Jun 19 15:11:33 2021	1624108293	26	554	580	97
Sat Jun 19 15:11:32 2021	1624108292	28	552	581	361
Sat Jun 19 15:11:31 2021	1624108291	29	552	581	258
Sat Jun 19 15:11:32 2021	1624108292	25	556	581	336
Sat Jun 19 15:11:32 2021	1624108292	32	549	582	470
Sat Jun 19 15:11:32 2021	1624108292	30	552	582	528
Sat Jun 19 15:11:33 2021	1624108293	27	556	583	71
Sat Jun 19 15:11:32 2021	1624108292	31	553	584	305
Sat Jun 19 15:11:31 2021	1624108291	39	546	585	426
Sat Jun 19 15:11:31 2021	1624108291	29	557	585	466
Sat Jun 19 15:11:33 2021	1624108293	33	552	586	37
Sat Jun 19 15:11:32 2021	1624108292	28	558	586	558
Sat Jun 19 15:11:31 2021	1624108291	31	556	587	494
Sat Jun 19 15:11:31 2021	1624108291	27	561	589	525
