Percentage served,Time in ms
0,67.183
1,73.249
2,89.450
3,118.893
4,147.415
5,169.896
6,193.614
7,223.012
8,251.533
9,284.186
10,308.357
11,345.705
12,378.571
13,405.787
14,434.606
15,459.837
16,488.295
17,516.131
18,535.735
19,544.784
20,547.419
21,547.717
22,553.535
23,554.648
24,558.450
25,558.627
26,559.586
27,559.804
28,559.869
29,560.800
30,561.289
31,561.521
32,561.867
33,562.914
34,562.921
35,563.080
36,563.362
37,564.076
38,564.224
39,565.001
40,565.466
41,565.611
42,565.983
43,566.345
44,566.545
45,567.554
46,568.383
47,568.465
48,568.534
49,568.604
50,569.056
51,569.126
52,569.494
53,569.633
54,571.237
55,571.275
56,571.514
57,571.581
58,572.082
59,572.200
60,572.215
61,572.655
62,573.338
63,573.382
64,573.575
65,573.760
66,574.033
67,574.186
68,574.679
69,574.695
70,575.301
71,575.584
72,575.796
73,576.068
74,576.246
75,576.326
76,576.637
77,577.182
78,577.960
79,578.120
80,578.325
81,578.354
82,578.700
83,578.712
84,579.052
85,579.866
86,580.008
87,580.548
88,580.727
89,580.970
90,581.634
91,582.197
92,582.685
93,584.155
94,584.795
95,585.370
96,585.518
97,586.276
98,587.433
99,588.857
100,588.857
