starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:15:17 2021	1624108517	28	39	67	38
Sat Jun 19 15:15:17 2021	1624108517	29	43	73	43
Sat Jun 19 15:15:17 2021	1624108517	29	58	87	58
Sat Jun 19 15:15:17 2021	1624108517	28	87	115	57
Sat Jun 19 15:15:17 2021	1624108517	30	115	145	85
Sat Jun 19 15:15:17 2021	1624108517	28	145	173	115
Sat Jun 19 15:15:17 2021	1624108517	26	172	198	143
Sat Jun 19 15:15:17 2021	1624108517	31	198	229	169
Sat Jun 19 15:14:58 2021	1624108498	27	230	257	204
Sat Jun 19 15:14:58 2021	1624108498	24	233	258	180
Sat Jun 19 15:14:49 2021	1624108489	22	236	258	213
Sat Jun 19 15:14:48 2021	1624108488	24	236	260	183
Sat Jun 19 15:14:44 2021	1624108484	23	236	260	209
Sat Jun 19 15:14:46 2021	1624108486	23	236	260	184
Sat Jun 19 15:14:48 2021	1624108488	23	236	260	57
Sat Jun 19 15:14:58 2021	1624108498	24	236	260	162
Sat Jun 19 15:14:55 2021	1624108495	25	235	260	81
Sat Jun 19 15:15:17 2021	1624108517	31	229	260	200
Sat Jun 19 15:14:58 2021	1624108498	25	235	260	235
Sat Jun 19 15:14:47 2021	1624108487	26	234	260	81
Sat Jun 19 15:14:58 2021	1624108498	26	235	261	209
Sat Jun 19 15:14:47 2021	1624108487	27	234	261	187
Sat Jun 19 15:14:55 2021	1624108495	26	235	261	55
Sat Jun 19 15:15:17 2021	1624108517	27	234	261	158
Sat Jun 19 15:14:46 2021	1624108486	28	233	261	207
Sat Jun 19 15:14:58 2021	1624108498	30	232	261	232
Sat Jun 19 15:14:48 2021	1624108488	28	233	261	206
Sat Jun 19 15:14:52 2021	1624108492	25	237	262	184
Sat Jun 19 15:14:55 2021	1624108495	28	234	262	107
Sat Jun 19 15:14:47 2021	1624108487	27	235	262	160
Sat Jun 19 15:14:49 2021	1624108489	27	235	262	235
Sat Jun 19 15:14:46 2021	1624108486	24	238	262	188
Sat Jun 19 15:14:44 2021	1624108484	26	237	262	182
Sat Jun 19 15:14:49 2021	1624108489	27	235	262	185
Sat Jun 19 15:14:47 2021	1624108487	23	239	263	137
Sat Jun 19 15:15:17 2021	1624108517	28	235	263	130
Sat Jun 19 15:14:47 2021	1624108487	28	235	263	108
Sat Jun 19 15:14:49 2021	1624108489	24	239	263	161
Sat Jun 19 15:14:45 2021	1624108485	23	240	263	215
Sat Jun 19 15:14:48 2021	1624108488	27	236	263	236
Sat Jun 19 15:14:51 2021	1624108491	28	236	263	153
Sat Jun 19 15:14:44 2021	1624108484	24	239	263	210
Sat Jun 19 15:14:58 2021	1624108498	25	239	264	184
Sat Jun 19 15:15:14 2021	1624108514	23	240	264	163
Sat Jun 19 15:14:44 2021	1624108484	22	241	264	160
Sat Jun 19 15:14:44 2021	1624108484	32	232	264	232
Sat Jun 19 15:14:56 2021	1624108496	28	235	264	50
Sat Jun 19 15:14:55 2021	1624108495	28	236	264	135
Sat Jun 19 15:14:52 2021	1624108492	22	241	264	135
Sat Jun 19 15:14:49 2021	1624108489	25	239	264	131
Sat Jun 19 15:14:41 2021	1624108481	24	240	264	214
Sat Jun 19 15:14:48 2021	1624108488	25	239	264	184
Sat Jun 19 15:14:58 2021	1624108498	28	236	264	134
Sat Jun 19 15:14:44 2021	1624108484	25	239	264	191
Sat Jun 19 15:14:52 2021	1624108492	25	239	264	82
Sat Jun 19 15:14:58 2021	1624108498	30	235	264	187
Sat Jun 19 15:14:51 2021	1624108491	22	242	264	131
Sat Jun 19 15:14:46 2021	1624108486	28	237	264	237
Sat Jun 19 15:14:52 2021	1624108492	29	236	265	52
Sat Jun 19 15:14:41 2021	1624108481	26	238	265	238
Sat Jun 19 15:14:48 2021	1624108488	25	239	265	184
Sat Jun 19 15:15:17 2021	1624108517	25	239	265	213
Sat Jun 19 15:14:40 2021	1624108480	25	240	265	164
Sat Jun 19 15:14:52 2021	1624108492	24	241	265	29
Sat Jun 19 15:14:44 2021	1624108484	22	243	265	192
Sat Jun 19 15:15:14 2021	1624108514	28	237	265	187
Sat Jun 19 15:14:52 2021	1624108492	26	239	265	157
Sat Jun 19 15:14:52 2021	1624108492	28	237	265	210
Sat Jun 19 15:14:48 2021	1624108488	27	238	265	211
Sat Jun 19 15:14:45 2021	1624108485	27	239	265	239
Sat Jun 19 15:14:59 2021	1624108499	23	242	265	161
Sat Jun 19 15:14:55 2021	1624108495	26	239	266	163
Sat Jun 19 15:14:55 2021	1624108495	32	234	266	189
Sat Jun 19 15:14:49 2021	1624108489	28	237	266	50
Sat Jun 19 15:14:48 2021	1624108488	23	242	266	160
Sat Jun 19 15:14:56 2021	1624108496	26	240	266	80
Sat Jun 19 15:14:52 2021	1624108492	27	239	266	108
Sat Jun 19 15:14:56 2021	1624108496	26	240	266	240
Sat Jun 19 15:14:56 2021	1624108496	24	242	266	130
Sat Jun 19 15:14:44 2021	1624108484	26	240	266	215
Sat Jun 19 15:15:17 2021	1624108517	26	240	266	77
Sat Jun 19 15:14:48 2021	1624108488	28	238	266	104
Sat Jun 19 15:14:52 2021	1624108492	29	237	266	237
Sat Jun 19 15:14:44 2021	1624108484	31	235	266	235
Sat Jun 19 15:14:48 2021	1624108488	28	238	266	156
Sat Jun 19 15:14:46 2021	1624108486	29	238	266	212
Sat Jun 19 15:14:48 2021	1624108488	29	237	266	237
Sat Jun 19 15:14:46 2021	1624108486	28	239	266	239
Sat Jun 19 15:15:17 2021	1624108517	28	239	266	185
Sat Jun 19 15:14:46 2021	1624108486	25	241	266	217
Sat Jun 19 15:14:41 2021	1624108481	25	241	266	185
Sat Jun 19 15:14:49 2021	1624108489	28	239	266	132
Sat Jun 19 15:14:47 2021	1624108487	28	239	266	215
Sat Jun 19 15:14:40 2021	1624108480	28	238	266	189
Sat Jun 19 15:14:48 2021	1624108488	24	242	267	242
Sat Jun 19 15:14:44 2021	1624108484	26	241	267	218
Sat Jun 19 15:15:17 2021	1624108517	26	241	267	104
Sat Jun 19 15:14:46 2021	1624108486	23	244	267	161
Sat Jun 19 15:15:14 2021	1624108514	26	241	267	215
Sat Jun 19 15:15:17 2021	1624108517	29	238	267	238
Sat Jun 19 15:14:56 2021	1624108496	23	244	267	216
Sat Jun 19 15:14:50 2021	1624108490	25	242	267	133
Sat Jun 19 15:14:52 2021	1624108492	26	240	267	210
Sat Jun 19 15:14:50 2021	1624108490	23	244	267	244
Sat Jun 19 15:14:53 2021	1624108493	27	240	267	53
Sat Jun 19 15:14:56 2021	1624108496	24	243	267	136
Sat Jun 19 15:14:55 2021	1624108495	27	240	267	213
Sat Jun 19 15:14:58 2021	1624108498	26	241	267	216
Sat Jun 19 15:14:40 2021	1624108480	23	244	267	244
Sat Jun 19 15:14:46 2021	1624108486	27	240	267	169
Sat Jun 19 15:14:46 2021	1624108486	25	242	267	196
Sat Jun 19 15:14:59 2021	1624108499	28	240	267	240
Sat Jun 19 15:14:50 2021	1624108490	30	238	267	158
Sat Jun 19 15:14:46 2021	1624108486	24	243	267	218
Sat Jun 19 15:15:12 2021	1624108512	24	244	267	53
Sat Jun 19 15:14:44 2021	1624108484	30	237	267	161
