starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:11:43 2021	1624108303	20	25	45	24
Sat Jun 19 15:11:43 2021	1624108303	20	26	46	25
Sat Jun 19 15:11:42 2021	1624108302	23	25	48	24
Sat Jun 19 15:11:46 2021	1624108306	22	26	48	25
Sat Jun 19 15:11:41 2021	1624108301	24	25	49	24
Sat Jun 19 15:11:48 2021	1624108308	21	28	49	27
Sat Jun 19 15:11:42 2021	1624108302	21	28	49	27
Sat Jun 19 15:11:42 2021	1624108302	23	26	49	25
Sat Jun 19 15:11:44 2021	1624108304	22	27	50	26
Sat Jun 19 15:11:44 2021	1624108304	24	26	50	25
Sat Jun 19 15:11:44 2021	1624108304	24	26	50	25
Sat Jun 19 15:11:49 2021	1624108309	22	28	50	28
Sat Jun 19 15:11:48 2021	1624108308	24	26	50	26
Sat Jun 19 15:11:43 2021	1624108303	24	26	50	25
Sat Jun 19 15:11:50 2021	1624108310	24	26	50	25
Sat Jun 19 15:11:47 2021	1624108307	24	26	51	25
Sat Jun 19 15:11:49 2021	1624108309	23	27	51	27
Sat Jun 19 15:11:44 2021	1624108304	23	28	51	27
Sat Jun 19 15:11:50 2021	1624108310	23	28	51	27
Sat Jun 19 15:11:41 2021	1624108301	24	28	51	28
Sat Jun 19 15:11:44 2021	1624108304	23	29	51	28
Sat Jun 19 15:11:42 2021	1624108302	22	29	51	28
Sat Jun 19 15:11:43 2021	1624108303	21	30	52	28
Sat Jun 19 15:11:49 2021	1624108309	20	31	52	30
Sat Jun 19 15:11:44 2021	1624108304	22	29	52	29
Sat Jun 19 15:11:44 2021	1624108304	20	32	52	31
Sat Jun 19 15:11:48 2021	1624108308	25	27	52	27
Sat Jun 19 15:11:44 2021	1624108304	22	30	52	30
Sat Jun 19 15:11:44 2021	1624108304	24	28	52	28
Sat Jun 19 15:11:49 2021	1624108309	24	28	52	27
Sat Jun 19 15:11:49 2021	1624108309	27	25	52	24
Sat Jun 19 15:11:45 2021	1624108305	25	27	52	25
Sat Jun 19 15:11:44 2021	1624108304	27	25	52	25
Sat Jun 19 15:11:43 2021	1624108303	23	29	52	28
Sat Jun 19 15:11:43 2021	1624108303	20	32	52	30
Sat Jun 19 15:11:49 2021	1624108309	23	30	53	28
