Percentage served,Time in ms
0,54.405
1,167.240
2,248.872
3,257.526
4,259.403
5,261.343
6,262.083
7,262.314
8,262.888
9,263.538
10,263.968
11,264.380
12,264.849
13,265.262
14,265.661
15,266.697
16,267.039
17,267.339
18,267.694
19,267.982
20,268.351
21,268.587
22,268.935
23,269.271
24,269.415
25,269.655
26,269.946
27,270.065
28,270.403
29,270.515
30,270.802
31,270.955
32,271.342
33,271.621
34,271.680
35,271.887
36,272.079
37,272.296
38,272.523
39,272.704
40,272.766
41,273.010
42,273.130
43,273.526
44,273.877
45,274.454
46,274.805
47,275.229
48,275.596
49,275.842
50,276.052
51,276.261
52,276.372
53,276.583
54,276.699
55,277.101
56,277.202
57,277.351
58,277.510
59,277.866
60,278.052
61,278.416
62,278.718
63,278.849
64,278.925
65,279.129
66,279.255
67,279.347
68,279.496
69,279.672
70,279.992
71,280.154
72,280.330
73,280.581
74,280.709
75,281.046
76,281.375
77,281.760
78,282.299
79,282.628
80,282.923
81,283.089
82,283.349
83,283.889
84,284.270
85,284.417
86,285.411
87,285.990
88,286.601
89,287.054
90,287.701
91,288.064
92,288.967
93,289.659
94,290.386
95,291.848
96,292.975
97,293.989
98,297.109
99,300.384
100,327.069
