Percentage served,Time in ms
0,55.179
1,163.540
2,300.907
3,446.035
4,584.100
5,722.342
6,797.408
7,799.607
8,800.961
9,804.492
10,806.576
11,807.863
12,808.686
13,809.157
14,810.374
15,810.715
16,811.738
17,811.904
18,812.142
19,812.580
20,813.053
21,813.316
22,813.590
23,814.249
24,814.702
25,814.919
26,815.208
27,815.711
28,815.933
29,816.282
30,816.507
31,816.687
32,816.995
33,817.497
34,818.368
35,818.753
36,819.156
37,819.507
38,819.910
39,820.443
40,820.660
41,821.358
42,821.919
43,822.267
44,822.942
45,823.234
46,824.030
47,824.394
48,824.943
49,825.137
50,825.383
51,825.560
52,826.395
53,827.019
54,827.630
55,828.280
56,828.358
57,828.841
58,829.276
59,829.686
60,829.973
61,830.245
62,830.944
63,831.166
64,831.446
65,831.650
66,832.028
67,832.241
68,832.612
69,833.095
70,833.272
71,833.823
72,834.014
73,834.234
74,834.440
75,834.806
76,835.182
77,835.433
78,835.990
79,836.484
80,836.732
81,836.991
82,837.209
83,837.772
84,837.911
85,838.124
86,838.488
87,839.026
88,839.949
89,840.605
90,841.206
91,842.058
92,843.132
93,843.848
94,844.731
95,845.100
96,845.953
97,848.058
98,850.390
99,851.687
100,855.103
