Percentage served,Time in ms
0,56.358
1,157.465
2,293.630
3,429.940
4,522.339
5,528.140
6,529.264
7,531.004
8,531.836
9,532.959
10,533.657
11,534.144
12,535.647
13,537.077
14,537.835
15,539.377
16,539.611
17,540.644
18,541.077
19,541.720
20,542.230
21,542.586
22,542.817
23,542.936
24,543.213
25,543.715
26,544.027
27,544.390
28,544.556
29,545.120
30,545.347
31,545.496
32,545.756
33,546.040
34,546.165
35,546.335
36,546.505
37,546.753
38,547.011
39,547.182
40,547.420
41,547.667
42,547.820
43,548.153
44,548.221
45,548.417
46,548.544
47,548.679
48,548.817
49,548.909
50,549.100
51,549.210
52,549.533
53,549.876
54,550.028
55,550.190
56,550.350
57,550.789
58,550.964
59,551.437
60,551.794
61,551.999
62,552.223
63,552.659
64,553.013
65,553.229
66,554.042
67,554.417
68,554.727
69,555.033
70,555.627
71,556.058
72,556.225
73,556.859
74,557.180
75,557.726
76,558.409
77,558.814
78,559.299
79,559.723
80,559.957
81,560.455
82,561.008
83,561.643
84,562.854
85,563.539
86,565.166
87,566.525
88,568.366
89,569.480
90,571.584
91,573.084
92,573.734
93,575.079
94,575.360
95,576.661
96,648.764
97,654.788
98,659.458
99,661.007
100,673.737
