starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:36:32 2021	1624109792	27	41	68	41
Sat Jun 19 15:36:32 2021	1624109792	28	43	71	42
Sat Jun 19 15:36:32 2021	1624109792	26	56	82	56
Sat Jun 19 15:36:32 2021	1624109792	24	83	107	82
Sat Jun 19 15:36:32 2021	1624109792	27	107	134	107
Sat Jun 19 15:36:32 2021	1624109792	29	134	163	134
Sat Jun 19 15:36:32 2021	1624109792	27	163	190	163
Sat Jun 19 15:36:32 2021	1624109792	26	191	217	190
Sat Jun 19 15:36:31 2021	1624109791	29	217	246	217
Sat Jun 19 15:36:31 2021	1624109791	26	247	273	246
Sat Jun 19 15:36:31 2021	1624109791	29	273	302	273
Sat Jun 19 15:36:31 2021	1624109791	26	302	328	302
Sat Jun 19 15:36:31 2021	1624109791	23	328	351	328
Sat Jun 19 15:36:31 2021	1624109791	27	351	378	351
Sat Jun 19 15:36:31 2021	1624109791	29	378	407	378
Sat Jun 19 15:36:31 2021	1624109791	27	407	434	407
Sat Jun 19 15:36:31 2021	1624109791	28	434	462	434
Sat Jun 19 15:36:31 2021	1624109791	27	462	489	462
Sat Jun 19 15:36:31 2021	1624109791	29	489	518	489
Sat Jun 19 15:36:31 2021	1624109791	28	518	546	518
Sat Jun 19 15:36:31 2021	1624109791	25	546	571	546
Sat Jun 19 15:36:31 2021	1624109791	27	571	598	571
Sat Jun 19 15:36:31 2021	1624109791	28	598	626	598
Sat Jun 19 15:36:31 2021	1624109791	29	626	656	626
Sat Jun 19 15:36:31 2021	1624109791	27	656	683	656
Sat Jun 19 15:36:31 2021	1624109791	26	683	709	683
Sat Jun 19 15:36:31 2021	1624109791	28	709	736	709
Sat Jun 19 15:36:31 2021	1624109791	35	736	771	735
Sat Jun 19 15:36:31 2021	1624109791	23	771	794	770
Sat Jun 19 15:36:31 2021	1624109791	23	794	817	793
Sat Jun 19 15:36:31 2021	1624109791	29	817	846	816
Sat Jun 19 15:36:31 2021	1624109791	28	846	874	845
Sat Jun 19 15:36:31 2021	1624109791	26	874	900	873
Sat Jun 19 15:36:31 2021	1624109791	26	900	927	899
Sat Jun 19 15:36:31 2021	1624109791	27	927	953	926
Sat Jun 19 15:36:31 2021	1624109791	28	953	981	952
Sat Jun 19 15:36:31 2021	1624109791	24	981	1005	980
Sat Jun 19 15:36:31 2021	1624109791	27	1004	1031	52
Sat Jun 19 15:36:31 2021	1624109791	26	1031	1057	79
Sat Jun 19 15:36:31 2021	1624109791	31	1057	1088	105
Sat Jun 19 15:36:31 2021	1624109791	24	1088	1112	136
Sat Jun 19 15:36:31 2021	1624109791	26	1113	1139	161
Sat Jun 19 15:36:31 2021	1624109791	30	1139	1169	187
Sat Jun 19 15:36:31 2021	1624109791	29	1169	1198	217
Sat Jun 19 15:36:31 2021	1624109791	29	1198	1227	246
Sat Jun 19 15:36:30 2021	1624109790	27	1227	1255	275
Sat Jun 19 15:36:30 2021	1624109790	25	1255	1279	302
Sat Jun 19 15:36:30 2021	1624109790	27	1279	1306	327
Sat Jun 19 15:35:42 2021	1624109742	25	1309	1333	203
Sat Jun 19 15:36:30 2021	1624109790	28	1306	1334	354
Sat Jun 19 15:35:42 2021	1624109742	28	1311	1339	174
Sat Jun 19 15:35:20 2021	1624109720	24	1315	1339	497
Sat Jun 19 15:35:20 2021	1624109720	25	1315	1340	523
Sat Jun 19 15:35:21 2021	1624109721	25	1316	1341	444
Sat Jun 19 15:35:21 2021	1624109721	26	1316	1342	418
Sat Jun 19 15:35:20 2021	1624109720	28	1314	1342	469
Sat Jun 19 15:35:20 2021	1624109720	30	1313	1344	547
Sat Jun 19 15:35:21 2021	1624109721	25	1321	1346	393
Sat Jun 19 15:35:21 2021	1624109721	23	1324	1347	370
Sat Jun 19 15:35:21 2021	1624109721	27	1323	1349	343
Sat Jun 19 15:35:21 2021	1624109721	25	1325	1350	318
Sat Jun 19 15:36:28 2021	1624109788	27	1324	1352	1137
Sat Jun 19 15:35:32 2021	1624109732	26	1328	1354	582
Sat Jun 19 15:36:28 2021	1624109788	27	1327	1354	1164
Sat Jun 19 15:35:36 2021	1624109736	26	1328	1354	977
Sat Jun 19 15:35:37 2021	1624109737	25	1330	1355	345
Sat Jun 19 15:36:28 2021	1624109788	25	1331	1356	1220
Sat Jun 19 15:35:27 2021	1624109727	26	1330	1356	1080
Sat Jun 19 15:36:28 2021	1624109788	32	1325	1356	1106
Sat Jun 19 15:35:36 2021	1624109736	30	1327	1357	1004
Sat Jun 19 15:35:36 2021	1624109736	29	1328	1357	1303
Sat Jun 19 15:35:33 2021	1624109733	24	1332	1357	166
Sat Jun 19 15:35:33 2021	1624109733	27	1330	1357	555
Sat Jun 19 15:35:37 2021	1624109737	27	1331	1357	426
Sat Jun 19 15:35:36 2021	1624109736	30	1327	1357	1034
Sat Jun 19 15:35:36 2021	1624109736	29	1329	1357	1117
Sat Jun 19 15:35:37 2021	1624109737	26	1332	1358	292
Sat Jun 19 15:35:32 2021	1624109732	28	1329	1358	609
Sat Jun 19 15:35:37 2021	1624109737	28	1330	1358	318
Sat Jun 19 15:35:37 2021	1624109737	27	1331	1358	372
Sat Jun 19 15:35:26 2021	1624109726	25	1333	1358	1303
Sat Jun 19 15:36:28 2021	1624109788	32	1326	1358	1245
Sat Jun 19 15:35:37 2021	1624109737	25	1333	1359	506
Sat Jun 19 15:35:37 2021	1624109737	26	1333	1359	399
Sat Jun 19 15:36:30 2021	1624109790	27	1331	1359	407
Sat Jun 19 15:36:28 2021	1624109788	28	1331	1359	1191
Sat Jun 19 15:35:37 2021	1624109737	23	1336	1359	242
Sat Jun 19 15:35:26 2021	1624109726	27	1332	1359	1191
Sat Jun 19 15:35:27 2021	1624109727	25	1334	1359	1055
Sat Jun 19 15:35:36 2021	1624109736	24	1334	1359	1092
Sat Jun 19 15:35:33 2021	1624109733	26	1334	1359	390
Sat Jun 19 15:35:21 2021	1624109721	26	1334	1359	239
Sat Jun 19 15:36:30 2021	1624109790	26	1333	1359	435
Sat Jun 19 15:35:37 2021	1624109737	28	1332	1359	532
Sat Jun 19 15:35:33 2021	1624109733	26	1334	1359	473
Sat Jun 19 15:35:21 2021	1624109721	28	1331	1359	265
Sat Jun 19 15:35:21 2021	1624109721	25	1334	1359	293
Sat Jun 19 15:36:30 2021	1624109790	25	1334	1360	382
Sat Jun 19 15:35:27 2021	1624109727	28	1332	1360	1106
Sat Jun 19 15:35:33 2021	1624109733	26	1334	1360	301
Sat Jun 19 15:35:32 2021	1624109732	29	1331	1360	637
Sat Jun 19 15:35:26 2021	1624109726	31	1329	1360	1328
Sat Jun 19 15:35:37 2021	1624109737	28	1332	1360	452
Sat Jun 19 15:35:33 2021	1624109733	30	1330	1360	525
Sat Jun 19 15:35:36 2021	1624109736	26	1334	1360	866
Sat Jun 19 15:35:30 2021	1624109730	24	1337	1360	1258
Sat Jun 19 15:35:26 2021	1624109726	25	1335	1360	1277
