Percentage served,Time in ms
0,66.725
1,258.330
2,260.676
3,262.061
4,263.461
5,263.758
6,264.695
7,265.280
8,266.002
9,266.324
10,266.835
11,267.214
12,267.585
13,267.850
14,268.178
15,268.431
16,268.667
17,268.844
18,269.184
19,269.520
20,269.729
21,269.930
22,270.246
23,270.447
24,270.836
25,271.012
26,271.386
27,271.532
28,271.791
29,272.018
30,272.164
31,272.329
32,272.499
33,272.734
34,273.039
35,273.271
36,273.517
37,273.665
38,273.773
39,274.019
40,274.237
41,274.464
42,274.600
43,274.833
44,275.059
45,275.356
46,275.563
47,275.656
48,275.937
49,276.159
50,276.346
51,276.506
52,276.817
53,277.104
54,277.233
55,277.554
56,277.789
57,277.960
58,278.239
59,278.408
60,278.571
61,278.790
62,278.909
63,279.092
64,279.250
65,279.473
66,279.824
67,279.989
68,280.110
69,280.363
70,280.586
71,280.711
72,280.923
73,281.096
74,281.383
75,281.681
76,281.914
77,282.295
78,282.563
79,282.854
80,283.091
81,283.468
82,283.906
83,284.376
84,284.696
85,285.098
86,285.448
87,285.891
88,286.320
89,287.023
90,287.520
91,288.206
92,288.941
93,290.044
94,291.230
95,292.678
96,294.373
97,297.238
98,301.980
99,9746.588
100,9838.077
