Percentage served,Time in ms
0,57.929
1,78.571
2,128.633
3,183.109
4,241.158
5,246.702
6,250.103
7,261.386
8,262.324
9,262.931
10,263.456
11,264.425
12,264.991
13,265.475
14,265.592
15,266.021
16,266.324
17,266.430
18,266.750
19,267.438
20,267.586
21,267.704
22,267.781
23,268.006
24,268.019
25,268.040
26,268.105
27,268.350
28,268.779
29,269.023
30,269.253
31,269.279
32,270.095
33,270.166
34,270.301
35,270.387
36,270.524
37,270.629
38,271.123
39,271.279
40,271.396
41,271.859
42,272.224
43,272.688
44,273.133
45,273.217
46,273.384
47,273.573
48,273.831
49,274.078
50,274.133
51,274.507
52,274.894
53,275.087
54,275.252
55,275.360
56,275.562
57,275.833
58,275.960
59,276.257
60,276.718
61,276.900
62,277.112
63,277.801
64,277.899
65,278.142
66,278.498
67,278.675
68,278.937
69,279.060
70,279.152
71,279.227
72,279.334
73,279.795
74,279.886
75,280.070
76,281.231
77,281.667
78,281.789
79,282.880
80,283.179
81,283.394
82,283.521
83,283.797
84,284.517
85,284.660
86,285.563
87,285.961
88,286.975
89,288.522
90,290.428
91,291.917
92,293.456
93,297.824
94,299.440
95,304.881
96,318.740
97,319.013
98,323.179
99,325.259
100,450.000
