Percentage served,Time in ms
0,54.998
1,54.998
2,54.998
3,54.998
4,54.998
5,65.795
6,65.795
7,65.795
8,65.795
9,65.795
10,65.795
11,65.795
12,65.795
13,65.795
14,65.795
15,82.999
16,82.999
17,82.999
18,82.999
19,82.999
20,82.999
21,82.999
22,82.999
23,82.999
24,82.999
25,110.999
26,110.999
27,110.999
28,110.999
29,110.999
30,110.999
31,110.999
32,110.999
33,110.999
34,110.999
35,138.998
36,138.998
37,138.998
38,138.998
39,138.998
40,138.998
41,138.998
42,138.998
43,138.998
44,138.998
45,162.998
46,162.998
47,162.998
48,162.998
49,162.998
50,162.998
51,162.998
52,162.998
53,162.998
54,162.998
55,192.998
56,192.998
57,192.998
58,192.998
59,192.998
60,192.998
61,192.998
62,192.998
63,192.998
64,192.998
65,220.998
66,220.998
67,220.998
68,220.998
69,220.998
70,220.998
71,220.998
72,220.998
73,220.998
74,220.998
75,241.997
76,241.997
77,241.997
78,241.997
79,241.997
80,241.997
81,241.997
82,241.997
83,241.997
84,241.997
85,296.996
86,296.996
87,296.996
88,296.996
89,296.996
90,296.996
91,296.996
92,296.996
93,296.996
94,296.996
95,0.000
96,0.000
97,0.000
98,0.000
99,0.000
100,296.996
