starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:12:03 2021	1624108323	27	29	56	29
Sat Jun 19 15:12:03 2021	1624108323	24	54	78	54
Sat Jun 19 15:12:02 2021	1624108322	27	52	79	51
Sat Jun 19 15:12:02 2021	1624108322	28	79	107	78
Sat Jun 19 15:12:02 2021	1624108322	28	107	135	106
Sat Jun 19 15:12:02 2021	1624108322	27	135	163	134
Sat Jun 19 15:12:02 2021	1624108322	25	163	188	162
Sat Jun 19 15:12:02 2021	1624108322	31	187	218	187
Sat Jun 19 15:12:02 2021	1624108322	26	218	244	218
Sat Jun 19 15:12:02 2021	1624108322	26	244	271	244
Sat Jun 19 15:12:02 2021	1624108322	25	271	295	271
Sat Jun 19 15:12:02 2021	1624108322	25	295	321	295
Sat Jun 19 15:12:02 2021	1624108322	28	321	349	321
Sat Jun 19 15:12:02 2021	1624108322	25	349	374	349
Sat Jun 19 15:12:02 2021	1624108322	35	374	409	374
Sat Jun 19 15:12:02 2021	1624108322	29	409	438	409
Sat Jun 19 15:12:02 2021	1624108322	29	439	468	439
Sat Jun 19 15:12:02 2021	1624108322	29	468	496	93
Sat Jun 19 15:12:02 2021	1624108322	32	496	528	122
Sat Jun 19 15:11:57 2021	1624108317	25	505	530	480
Sat Jun 19 15:11:58 2021	1624108318	24	507	532	271
Sat Jun 19 15:12:01 2021	1624108321	26	507	533	212
Sat Jun 19 15:12:01 2021	1624108321	27	507	534	239
Sat Jun 19 15:11:57 2021	1624108317	22	513	535	457
Sat Jun 19 15:12:01 2021	1624108321	26	509	535	186
Sat Jun 19 15:12:01 2021	1624108321	29	506	535	266
Sat Jun 19 15:12:01 2021	1624108321	29	507	535	158
Sat Jun 19 15:11:58 2021	1624108318	29	507	536	296
Sat Jun 19 15:11:57 2021	1624108317	31	505	536	505
Sat Jun 19 15:11:58 2021	1624108318	29	508	537	190
Sat Jun 19 15:11:57 2021	1624108317	25	512	537	512
Sat Jun 19 15:11:58 2021	1624108318	23	515	537	168
Sat Jun 19 15:11:58 2021	1624108318	28	510	538	53
Sat Jun 19 15:11:58 2021	1624108318	25	512	538	512
Sat Jun 19 15:11:58 2021	1624108318	27	511	538	81
Sat Jun 19 15:11:59 2021	1624108319	23	515	538	249
Sat Jun 19 15:12:01 2021	1624108321	28	510	538	296
Sat Jun 19 15:11:58 2021	1624108318	25	514	538	246
Sat Jun 19 15:11:57 2021	1624108317	24	515	539	377
Sat Jun 19 15:11:58 2021	1624108318	26	512	539	485
Sat Jun 19 15:12:02 2021	1624108322	27	512	539	131
Sat Jun 19 15:11:57 2021	1624108317	28	511	539	401
Sat Jun 19 15:11:57 2021	1624108317	29	510	539	429
Sat Jun 19 15:12:01 2021	1624108321	26	513	539	379
Sat Jun 19 15:12:02 2021	1624108322	26	514	540	105
Sat Jun 19 15:11:58 2021	1624108318	29	511	541	108
Sat Jun 19 15:12:01 2021	1624108321	27	514	541	405
Sat Jun 19 15:11:59 2021	1624108319	23	518	541	225
Sat Jun 19 15:11:58 2021	1624108318	27	514	541	219
Sat Jun 19 15:11:57 2021	1624108317	25	516	541	324
Sat Jun 19 15:12:01 2021	1624108321	27	514	541	352
Sat Jun 19 15:11:58 2021	1624108318	26	516	541	186
Sat Jun 19 15:11:57 2021	1624108317	30	511	541	511
Sat Jun 19 15:11:59 2021	1624108319	26	515	541	358
Sat Jun 19 15:11:57 2021	1624108317	26	516	541	486
Sat Jun 19 15:11:58 2021	1624108318	26	516	542	355
Sat Jun 19 15:11:58 2021	1624108318	26	516	542	381
Sat Jun 19 15:11:57 2021	1624108317	28	514	542	349
Sat Jun 19 15:11:58 2021	1624108318	29	513	542	325
Sat Jun 19 15:11:58 2021	1624108318	26	516	542	238
Sat Jun 19 15:11:59 2021	1624108319	25	518	543	333
Sat Jun 19 15:12:02 2021	1624108322	24	519	543	81
Sat Jun 19 15:12:01 2021	1624108321	28	515	543	324
Sat Jun 19 15:11:58 2021	1624108318	25	519	543	461
Sat Jun 19 15:11:59 2021	1624108319	29	514	544	304
Sat Jun 19 15:11:59 2021	1624108319	32	511	544	272
Sat Jun 19 15:11:58 2021	1624108318	31	513	544	137
Sat Jun 19 15:11:58 2021	1624108318	25	518	544	212
Sat Jun 19 15:11:58 2021	1624108318	25	519	544	462
Sat Jun 19 15:11:57 2021	1624108317	27	517	545	110
Sat Jun 19 15:11:57 2021	1624108317	26	519	545	218
Sat Jun 19 15:11:57 2021	1624108317	28	517	545	81
Sat Jun 19 15:11:58 2021	1624108318	26	520	546	103
Sat Jun 19 15:11:58 2021	1624108318	30	516	546	264
Sat Jun 19 15:11:57 2021	1624108317	27	519	546	245
Sat Jun 19 15:11:57 2021	1624108317	25	522	546	300
Sat Jun 19 15:11:59 2021	1624108319	28	518	546	197
Sat Jun 19 15:11:58 2021	1624108318	28	518	546	158
Sat Jun 19 15:11:59 2021	1624108319	27	520	547	434
Sat Jun 19 15:11:57 2021	1624108317	24	522	547	194
Sat Jun 19 15:11:59 2021	1624108319	30	517	547	404
Sat Jun 19 15:11:58 2021	1624108318	27	520	547	294
Sat Jun 19 15:11:58 2021	1624108318	28	519	547	376
Sat Jun 19 15:11:58 2021	1624108318	29	518	547	129
Sat Jun 19 15:12:01 2021	1624108321	28	519	547	493
Sat Jun 19 15:12:01 2021	1624108321	26	522	548	467
Sat Jun 19 15:11:58 2021	1624108318	24	524	548	79
Sat Jun 19 15:11:58 2021	1624108318	26	522	548	497
Sat Jun 19 15:11:57 2021	1624108317	28	520	548	271
Sat Jun 19 15:11:58 2021	1624108318	25	523	548	523
Sat Jun 19 15:11:58 2021	1624108318	27	521	548	405
Sat Jun 19 15:11:58 2021	1624108318	27	521	548	349
Sat Jun 19 15:12:02 2021	1624108322	24	524	548	394
Sat Jun 19 15:11:57 2021	1624108317	28	521	548	137
Sat Jun 19 15:11:58 2021	1624108318	32	516	549	407
Sat Jun 19 15:11:58 2021	1624108318	29	519	549	468
Sat Jun 19 15:12:02 2021	1624108322	27	522	549	522
