Percentage served,Time in ms
0,529.429
1,535.123
2,536.515
3,538.122
4,538.853
5,539.946
6,540.870
7,541.655
8,542.553
9,543.308
10,544.326
11,545.004
12,545.882
13,546.287
14,546.871
15,547.892
16,548.269
17,548.928
18,549.397
19,549.979
20,550.899
21,551.658
22,552.293
23,553.163
24,553.608
25,554.333
26,554.870
27,555.832
28,556.998
29,558.219
30,558.834
31,559.881
32,561.108
33,562.188
34,562.948
35,564.205
36,565.190
37,566.589
38,568.091
39,569.852
40,572.350
41,575.953
42,586.198
43,15257.515
44,17689.095
45,17769.424
46,17818.755
47,17948.332
48,17957.757
49,18108.765
50,18143.880
51,18154.369
52,18218.884
53,18238.242
54,18243.906
55,18314.394
56,18323.781
57,18347.392
58,18371.156
59,18396.005
60,18423.687
61,18489.812
62,18494.054
63,18496.022
64,18508.674
65,18516.480
66,18519.420
67,18527.611
68,18553.078
69,18745.644
70,18760.664
71,18804.627
72,18837.031
73,18860.939
74,18937.362
75,18992.253
76,18996.387
77,18999.185
78,19003.855
79,19006.547
80,19009.492
81,19011.219
82,19013.231
83,19016.068
84,19018.852
85,19021.666
86,19063.572
87,19095.448
88,19125.080
89,19263.496
90,19301.316
91,19351.661
92,19384.160
93,19427.796
94,19433.098
95,19510.944
96,19514.388
97,19521.822
98,19959.372
99,19969.366
100,19977.614
