Percentage served,Time in ms
0,66.498
1,83.618
2,135.470
3,189.935
4,237.306
5,297.368
6,358.611
7,410.722
8,468.859
9,524.115
10,580.694
11,631.441
12,687.382
13,738.366
14,789.334
15,814.233
16,814.863
17,815.407
18,816.497
19,817.077
20,817.853
21,818.398
22,819.002
23,819.669
24,819.846
25,820.201
26,821.298
27,821.329
28,821.789
29,822.264
30,822.728
31,823.073
32,824.255
33,825.617
34,826.088
35,826.896
36,827.749
37,828.381
38,828.589
39,829.307
40,830.835
41,831.641
42,832.162
43,832.249
44,832.349
45,833.444
46,833.869
47,834.111
48,834.304
49,834.754
50,834.899
51,835.032
52,835.423
53,835.587
54,836.037
55,836.098
56,836.685
57,837.484
58,837.599
59,837.935
60,838.065
61,838.388
62,838.671
63,838.848
64,839.013
65,839.343
66,839.533
67,839.669
68,839.753
69,839.850
70,839.927
71,839.990
72,840.400
73,840.502
74,840.645
75,841.035
76,841.811
77,841.999
78,842.188
79,842.384
80,842.771
81,842.969
82,843.351
83,843.719
84,843.958
85,844.446
86,844.469
87,844.900
88,845.249
89,845.840
90,847.010
91,847.878
92,848.383
93,850.152
94,850.685
95,852.664
96,853.339
97,853.740
98,854.012
99,856.464
100,857.033
