starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:00:26 2021	1624104026	20	26	47	25
Sat Jun 19 14:00:27 2021	1624104027	20	27	47	26
Sat Jun 19 14:00:27 2021	1624104027	23	25	48	25
Sat Jun 19 14:00:27 2021	1624104027	21	27	48	26
Sat Jun 19 14:00:27 2021	1624104027	23	27	50	26
Sat Jun 19 14:00:25 2021	1624104025	25	26	51	25
Sat Jun 19 14:00:28 2021	1624104028	25	26	51	25
Sat Jun 19 14:00:26 2021	1624104026	22	29	51	29
Sat Jun 19 14:00:24 2021	1624104024	23	29	51	28
Sat Jun 19 14:00:29 2021	1624104029	25	26	51	25
Sat Jun 19 14:00:26 2021	1624104026	23	28	51	28
Sat Jun 19 14:00:29 2021	1624104029	23	28	51	28
Sat Jun 19 14:00:28 2021	1624104028	25	27	51	26
Sat Jun 19 14:00:27 2021	1624104027	24	28	51	26
Sat Jun 19 14:00:26 2021	1624104026	24	28	52	28
Sat Jun 19 14:00:28 2021	1624104028	26	26	52	26
Sat Jun 19 14:00:29 2021	1624104029	24	28	52	27
Sat Jun 19 14:00:26 2021	1624104026	25	28	53	27
Sat Jun 19 14:00:25 2021	1624104025	27	26	53	25
Sat Jun 19 14:00:27 2021	1624104027	27	26	53	26
Sat Jun 19 14:00:28 2021	1624104028	22	31	53	30
Sat Jun 19 14:00:26 2021	1624104026	23	30	53	29
Sat Jun 19 14:00:28 2021	1624104028	24	29	54	29
Sat Jun 19 14:00:29 2021	1624104029	27	27	54	26
Sat Jun 19 14:00:28 2021	1624104028	22	32	54	32
Sat Jun 19 14:00:26 2021	1624104026	23	31	54	31
Sat Jun 19 14:00:29 2021	1624104029	25	29	54	28
Sat Jun 19 14:00:28 2021	1624104028	22	32	54	31
Sat Jun 19 14:00:25 2021	1624104025	25	29	55	29
Sat Jun 19 14:00:29 2021	1624104029	29	25	55	24
Sat Jun 19 14:00:27 2021	1624104027	25	30	55	29
Sat Jun 19 14:00:26 2021	1624104026	26	29	55	29
Sat Jun 19 14:00:26 2021	1624104026	28	28	55	27
Sat Jun 19 14:00:29 2021	1624104029	22	33	55	32
Sat Jun 19 14:00:29 2021	1624104029	23	32	55	30
Sat Jun 19 14:00:29 2021	1624104029	23	33	55	32
Sat Jun 19 14:00:26 2021	1624104026	27	28	55	27
Sat Jun 19 14:00:29 2021	1624104029	23	32	55	32
Sat Jun 19 14:00:28 2021	1624104028	22	34	56	33
Sat Jun 19 14:00:28 2021	1624104028	25	31	56	31
Sat Jun 19 14:00:25 2021	1624104025	25	31	56	29
Sat Jun 19 14:00:26 2021	1624104026	25	31	56	31
Sat Jun 19 14:00:30 2021	1624104030	23	33	56	32
Sat Jun 19 14:00:28 2021	1624104028	24	33	56	32
Sat Jun 19 14:00:28 2021	1624104028	24	32	56	32
Sat Jun 19 14:00:30 2021	1624104030	25	32	56	32
Sat Jun 19 14:00:28 2021	1624104028	26	30	57	30
Sat Jun 19 14:00:27 2021	1624104027	25	31	57	31
Sat Jun 19 14:00:27 2021	1624104027	23	34	57	33
Sat Jun 19 14:00:30 2021	1624104030	24	33	57	33
Sat Jun 19 14:00:29 2021	1624104029	25	32	57	31
Sat Jun 19 14:00:26 2021	1624104026	26	32	57	31
Sat Jun 19 14:00:25 2021	1624104025	26	32	58	31
Sat Jun 19 14:00:24 2021	1624104024	25	33	58	32
Sat Jun 19 14:00:26 2021	1624104026	27	31	58	30
Sat Jun 19 14:00:25 2021	1624104025	26	32	58	31
Sat Jun 19 14:00:27 2021	1624104027	28	30	58	29
Sat Jun 19 14:00:26 2021	1624104026	23	35	58	35
Sat Jun 19 14:00:30 2021	1624104030	29	29	58	29
Sat Jun 19 14:00:28 2021	1624104028	25	33	58	33
Sat Jun 19 14:00:27 2021	1624104027	25	33	58	31
Sat Jun 19 14:00:27 2021	1624104027	31	28	59	27
Sat Jun 19 14:00:25 2021	1624104025	26	32	59	31
Sat Jun 19 14:00:29 2021	1624104029	27	32	59	31
Sat Jun 19 14:00:29 2021	1624104029	26	33	59	32
Sat Jun 19 14:00:27 2021	1624104027	27	32	59	32
Sat Jun 19 14:00:25 2021	1624104025	28	31	59	29
Sat Jun 19 14:00:25 2021	1624104025	26	33	59	32
Sat Jun 19 14:00:27 2021	1624104027	27	32	59	32
Sat Jun 19 14:00:26 2021	1624104026	30	30	60	29
Sat Jun 19 14:00:24 2021	1624104024	28	32	60	31
Sat Jun 19 14:00:30 2021	1624104030	26	34	60	33
Sat Jun 19 14:00:25 2021	1624104025	29	31	60	30
Sat Jun 19 14:00:26 2021	1624104026	32	28	60	28
Sat Jun 19 14:00:25 2021	1624104025	28	32	60	31
Sat Jun 19 14:00:29 2021	1624104029	28	32	60	32
Sat Jun 19 14:00:28 2021	1624104028	34	27	61	26
Sat Jun 19 14:00:29 2021	1624104029	28	32	61	31
Sat Jun 19 14:00:29 2021	1624104029	27	34	61	33
Sat Jun 19 14:00:24 2021	1624104024	25	36	61	35
Sat Jun 19 14:00:25 2021	1624104025	27	34	61	32
Sat Jun 19 14:00:27 2021	1624104027	25	36	62	35
Sat Jun 19 14:00:24 2021	1624104024	27	35	62	35
Sat Jun 19 14:00:24 2021	1624104024	30	31	62	31
Sat Jun 19 14:00:25 2021	1624104025	25	37	62	36
Sat Jun 19 14:00:29 2021	1624104029	27	35	62	34
Sat Jun 19 14:00:28 2021	1624104028	28	34	63	34
Sat Jun 19 14:00:28 2021	1624104028	27	36	63	35
Sat Jun 19 14:00:30 2021	1624104030	30	33	63	32
Sat Jun 19 14:00:27 2021	1624104027	26	38	65	37
Sat Jun 19 14:00:30 2021	1624104030	31	35	66	34
Sat Jun 19 14:00:29 2021	1624104029	32	35	67	35
Sat Jun 19 14:00:28 2021	1624104028	30	39	69	38
Sat Jun 19 14:00:25 2021	1624104025	26	44	70	42
Sat Jun 19 14:00:27 2021	1624104027	30	41	71	40
Sat Jun 19 14:00:26 2021	1624104026	31	40	71	40
Sat Jun 19 14:00:30 2021	1624104030	35	37	72	36
Sat Jun 19 14:00:27 2021	1624104027	26	47	73	46
Sat Jun 19 14:00:25 2021	1624104025	24	68	92	67
Sat Jun 19 14:00:25 2021	1624104025	25	90	115	89
