starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:03:10 2021	1624104190	20	26	46	26
Sat Jun 19 14:03:20 2021	1624104200	20	26	46	26
Sat Jun 19 14:02:52 2021	1624104172	20	26	46	24
Sat Jun 19 14:03:22 2021	1624104202	20	26	46	25
Sat Jun 19 14:03:04 2021	1624104184	20	26	46	25
Sat Jun 19 14:03:10 2021	1624104190	20	26	46	26
Sat Jun 19 14:02:48 2021	1624104168	19	27	46	26
Sat Jun 19 14:02:57 2021	1624104177	21	25	46	24
Sat Jun 19 14:02:58 2021	1624104178	21	25	46	24
Sat Jun 19 14:03:13 2021	1624104193	20	26	46	24
Sat Jun 19 14:03:27 2021	1624104207	21	26	46	25
Sat Jun 19 14:03:21 2021	1624104201	20	26	46	25
Sat Jun 19 14:03:02 2021	1624104182	20	26	47	25
Sat Jun 19 14:03:10 2021	1624104190	20	26	47	25
Sat Jun 19 14:03:05 2021	1624104185	19	28	47	27
Sat Jun 19 14:03:35 2021	1624104215	22	25	47	25
Sat Jun 19 14:03:32 2021	1624104212	20	27	47	26
Sat Jun 19 14:03:31 2021	1624104211	21	27	47	26
Sat Jun 19 14:03:31 2021	1624104211	20	27	47	27
Sat Jun 19 14:02:52 2021	1624104172	20	28	47	28
Sat Jun 19 14:03:16 2021	1624104196	19	28	47	28
Sat Jun 19 14:03:31 2021	1624104211	20	27	47	27
Sat Jun 19 14:03:20 2021	1624104200	20	28	48	27
Sat Jun 19 14:03:14 2021	1624104194	22	25	48	25
Sat Jun 19 14:03:18 2021	1624104198	23	25	48	25
Sat Jun 19 14:02:44 2021	1624104164	20	28	48	27
Sat Jun 19 14:03:28 2021	1624104208	20	28	48	27
Sat Jun 19 14:03:20 2021	1624104200	22	26	48	25
Sat Jun 19 14:03:31 2021	1624104211	20	28	48	27
Sat Jun 19 14:03:37 2021	1624104217	21	28	48	27
Sat Jun 19 14:03:15 2021	1624104195	23	25	48	25
Sat Jun 19 14:03:27 2021	1624104207	19	29	48	28
Sat Jun 19 14:03:03 2021	1624104183	21	27	48	26
Sat Jun 19 14:03:05 2021	1624104185	22	27	48	27
