starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:01:16 2021	1624104076	25	26	51	26
Sat Jun 19 14:01:16 2021	1624104076	25	31	57	29
Sat Jun 19 14:01:16 2021	1624104076	24	51	76	51
Sat Jun 19 14:01:16 2021	1624104076	27	77	104	76
Sat Jun 19 14:01:16 2021	1624104076	24	104	128	104
Sat Jun 19 14:01:16 2021	1624104076	28	128	156	128
Sat Jun 19 14:01:16 2021	1624104076	26	156	182	156
Sat Jun 19 14:01:16 2021	1624104076	27	182	209	182
Sat Jun 19 14:01:16 2021	1624104076	28	208	236	81
Sat Jun 19 14:01:16 2021	1624104076	24	236	260	109
Sat Jun 19 14:01:15 2021	1624104075	28	261	289	134
Sat Jun 19 14:01:15 2021	1624104075	29	289	318	162
Sat Jun 19 14:01:15 2021	1624104075	24	318	341	191
Sat Jun 19 14:01:15 2021	1624104075	25	341	366	215
Sat Jun 19 14:01:15 2021	1624104075	27	366	393	239
Sat Jun 19 14:01:15 2021	1624104075	26	393	419	266
Sat Jun 19 14:01:15 2021	1624104075	29	419	448	292
Sat Jun 19 14:01:15 2021	1624104075	36	448	484	321
Sat Jun 19 14:01:15 2021	1624104075	40	484	523	357
Sat Jun 19 14:01:15 2021	1624104075	27	523	550	397
Sat Jun 19 14:01:15 2021	1624104075	26	550	576	423
Sat Jun 19 14:01:15 2021	1624104075	27	576	603	449
Sat Jun 19 14:01:15 2021	1624104075	26	603	629	476
Sat Jun 19 14:01:15 2021	1624104075	26	629	655	502
Sat Jun 19 14:01:15 2021	1624104075	29	655	684	528
Sat Jun 19 14:01:15 2021	1624104075	30	684	714	557
Sat Jun 19 14:01:15 2021	1624104075	24	714	738	587
Sat Jun 19 14:01:15 2021	1624104075	27	738	765	611
Sat Jun 19 14:01:15 2021	1624104075	29	765	794	638
Sat Jun 19 14:01:15 2021	1624104075	26	794	820	667
Sat Jun 19 14:01:15 2021	1624104075	26	820	847	694
Sat Jun 19 14:01:15 2021	1624104075	27	847	874	720
Sat Jun 19 14:01:15 2021	1624104075	25	874	899	747
Sat Jun 19 14:01:15 2021	1624104075	26	899	925	772
Sat Jun 19 14:01:15 2021	1624104075	26	925	951	798
Sat Jun 19 14:01:15 2021	1624104075	24	951	975	824
Sat Jun 19 14:01:15 2021	1624104075	28	975	1003	848
Sat Jun 19 14:01:15 2021	1624104075	31	1003	1034	876
Sat Jun 19 14:01:15 2021	1624104075	25	1034	1059	907
Sat Jun 19 14:01:15 2021	1624104075	27	1059	1086	932
Sat Jun 19 14:01:15 2021	1624104075	29	1086	1115	959
Sat Jun 19 14:01:15 2021	1624104075	27	1115	1142	988
Sat Jun 19 14:01:15 2021	1624104075	29	1142	1171	1015
Sat Jun 19 14:01:15 2021	1624104075	28	1171	1199	1044
Sat Jun 19 14:01:15 2021	1624104075	29	1199	1228	1072
Sat Jun 19 14:01:15 2021	1624104075	35	1228	1263	1101
Sat Jun 19 14:01:14 2021	1624104074	26	1263	1289	1137
Sat Jun 19 14:01:14 2021	1624104074	27	1290	1317	1164
Sat Jun 19 14:01:11 2021	1624104071	29	1301	1329	1006
Sat Jun 19 14:01:10 2021	1624104070	28	1301	1330	1301
Sat Jun 19 14:01:11 2021	1624104071	26	1303	1330	896
Sat Jun 19 14:01:11 2021	1624104071	28	1302	1330	949
Sat Jun 19 14:01:11 2021	1624104071	27	1304	1330	923
Sat Jun 19 14:01:10 2021	1624104070	27	1303	1331	1273
Sat Jun 19 14:01:11 2021	1624104071	28	1304	1332	977
Sat Jun 19 14:01:10 2021	1624104070	22	1310	1332	1251
Sat Jun 19 14:01:11 2021	1624104071	23	1310	1334	817
Sat Jun 19 14:01:11 2021	1624104071	26	1308	1334	870
Sat Jun 19 14:01:10 2021	1624104070	24	1310	1334	1120
Sat Jun 19 14:01:10 2021	1624104070	25	1310	1334	1227
Sat Jun 19 14:01:10 2021	1624104070	24	1311	1335	1203
Sat Jun 19 14:01:11 2021	1624104071	30	1306	1336	1034
Sat Jun 19 14:01:10 2021	1624104070	28	1308	1337	1091
Sat Jun 19 14:01:10 2021	1624104070	31	1306	1337	1144
Sat Jun 19 14:01:11 2021	1624104071	30	1308	1338	840
Sat Jun 19 14:01:11 2021	1624104071	27	1311	1338	1065
Sat Jun 19 14:01:10 2021	1624104070	26	1314	1340	1176
Sat Jun 19 14:01:11 2021	1624104071	25	1316	1341	792
Sat Jun 19 14:01:11 2021	1624104071	24	1319	1343	767
Sat Jun 19 14:01:14 2021	1624104074	28	1317	1344	1190
Sat Jun 19 14:01:11 2021	1624104071	27	1320	1347	741
Sat Jun 19 14:01:11 2021	1624104071	26	1327	1353	714
Sat Jun 19 14:01:11 2021	1624104071	25	1331	1356	689
Sat Jun 19 14:01:10 2021	1624104070	23	1334	1357	31
Sat Jun 19 14:01:11 2021	1624104071	24	1334	1358	467
Sat Jun 19 14:01:11 2021	1624104071	23	1336	1359	444
Sat Jun 19 14:01:11 2021	1624104071	29	1332	1361	604
Sat Jun 19 14:01:11 2021	1624104071	26	1335	1361	633
Sat Jun 19 14:01:11 2021	1624104071	32	1330	1363	491
Sat Jun 19 14:01:11 2021	1624104071	24	1339	1363	420
Sat Jun 19 14:01:11 2021	1624104071	30	1334	1364	575
Sat Jun 19 14:01:11 2021	1624104071	22	1341	1364	552
Sat Jun 19 14:01:11 2021	1624104071	25	1339	1364	338
Sat Jun 19 14:01:11 2021	1624104071	29	1335	1364	523
Sat Jun 19 14:01:11 2021	1624104071	29	1336	1365	659
Sat Jun 19 14:01:11 2021	1624104071	24	1343	1367	261
Sat Jun 19 14:01:11 2021	1624104071	26	1342	1368	312
Sat Jun 19 14:01:11 2021	1624104071	27	1342	1368	394
Sat Jun 19 14:01:11 2021	1624104071	28	1341	1369	285
