Percentage served,Time in ms
0,60.268
1,255.831
2,259.888
3,261.032
4,262.041
5,262.924
6,263.461
7,263.943
8,264.468
9,264.731
10,265.137
11,265.629
12,265.957
13,266.269
14,266.599
15,267.056
16,267.175
17,267.330
18,267.722
19,267.849
20,268.044
21,268.174
22,268.276
23,268.433
24,268.633
25,268.802
26,268.897
27,269.143
28,269.366
29,269.510
30,269.714
31,269.910
32,270.101
33,270.255
34,270.463
35,270.597
36,270.727
37,270.866
38,271.137
39,271.316
40,271.437
41,271.684
42,271.852
43,271.985
44,272.084
45,272.307
46,272.440
47,272.766
48,272.908
49,273.038
50,273.190
51,273.308
52,273.478
53,273.584
54,273.721
55,273.860
56,273.967
57,274.107
58,274.273
59,274.378
60,274.614
61,274.881
62,275.057
63,275.220
64,275.439
65,275.574
66,275.754
67,275.970
68,276.152
69,276.536
70,276.727
71,276.963
72,277.166
73,277.457
74,277.711
75,277.953
76,278.238
77,278.463
78,278.719
79,279.014
80,279.252
81,279.548
82,279.863
83,280.207
84,280.600
85,281.017
86,281.568
87,281.806
88,282.150
89,282.600
90,283.378
91,283.899
92,284.733
93,285.170
94,286.332
95,287.313
96,289.286
97,291.587
98,295.769
99,422.659
100,435.262
