Percentage served,Time in ms
0,59.849
1,69.467
2,86.433
3,109.943
4,138.320
5,163.877
6,187.800
7,214.515
8,242.978
9,272.900
10,299.230
11,324.858
12,355.256
13,383.544
14,410.013
15,438.683
16,464.238
17,491.438
18,515.791
19,548.157
20,572.713
21,601.802
22,626.704
23,647.607
24,675.876
25,700.190
26,728.762
27,758.549
28,788.129
29,805.627
30,806.701
31,810.557
32,810.876
33,813.891
34,814.107
35,814.198
36,814.293
37,815.290
38,815.957
39,815.973
40,816.125
41,816.242
42,817.205
43,817.227
44,817.358
45,818.333
46,819.046
47,819.175
48,819.642
49,820.436
50,821.224
51,821.645
52,822.359
53,822.763
54,822.792
55,823.522
56,823.550
57,823.653
58,823.783
59,824.298
60,824.650
61,825.089
62,826.035
63,826.331
64,826.731
65,827.181
66,828.664
67,829.268
68,833.145
69,833.846
70,835.727
71,835.849
72,836.870
73,838.416
74,838.421
75,838.731
76,839.123
77,839.296
78,843.166
79,844.188
80,845.250
81,845.431
82,845.768
83,845.919
84,846.085
85,846.310
86,846.783
87,847.049
88,847.750
89,847.994
90,848.189
91,848.265
92,848.776
93,849.090
94,849.481
95,849.774
96,850.078
97,851.504
98,852.500
99,854.046
100,854.046
