Percentage served,Time in ms
0,46.645
1,47.368
2,48.145
3,48.322
4,49.641
5,50.709
6,50.922
7,50.983
8,51.310
9,51.343
10,51.343
11,51.377
12,51.417
13,51.483
14,51.652
15,52.014
16,52.074
17,52.525
18,52.879
19,52.988
20,53.187
21,53.362
22,53.648
23,53.766
24,53.970
25,54.180
26,54.410
27,54.467
28,54.585
29,54.611
30,54.977
31,55.056
32,55.124
33,55.135
34,55.195
35,55.275
36,55.376
37,55.401
38,55.952
39,55.955
40,55.973
41,55.985
42,56.148
43,56.328
44,56.467
45,56.469
46,56.768
47,56.815
48,56.878
49,56.901
50,57.004
51,57.492
52,57.729
53,57.859
54,57.867
55,58.000
56,58.050
57,58.138
58,58.212
59,58.247
60,58.447
61,58.692
62,58.713
63,58.778
64,58.808
65,58.946
66,58.997
67,59.000
68,59.417
69,59.529
70,59.667
71,59.994
72,60.031
73,60.114
74,60.228
75,60.383
76,60.540
77,60.691
78,60.727
79,60.966
80,60.978
81,61.557
82,61.765
83,61.891
84,61.982
85,62.104
86,62.755
87,62.918
88,63.007
89,64.581
90,66.013
91,66.858
92,69.256
93,69.873
94,70.749
95,70.760
96,71.753
97,73.254
98,91.617
99,114.856
100,114.856
