starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:05:28 2021	1624104328	24	26	50	26
Sat Jun 19 14:05:28 2021	1624104328	28	41	69	40
Sat Jun 19 14:05:28 2021	1624104328	28	53	82	53
Sat Jun 19 14:05:28 2021	1624104328	30	83	113	83
Sat Jun 19 14:05:28 2021	1624104328	28	113	140	113
Sat Jun 19 14:05:28 2021	1624104328	31	140	171	140
Sat Jun 19 14:05:28 2021	1624104328	29	171	200	171
Sat Jun 19 14:05:28 2021	1624104328	23	200	222	200
Sat Jun 19 14:05:28 2021	1624104328	29	222	251	222
Sat Jun 19 14:05:28 2021	1624104328	25	251	276	251
Sat Jun 19 14:05:27 2021	1624104327	23	276	300	276
Sat Jun 19 14:05:27 2021	1624104327	26	301	327	300
Sat Jun 19 14:05:27 2021	1624104327	28	327	355	327
Sat Jun 19 14:05:27 2021	1624104327	30	355	385	355
Sat Jun 19 14:05:27 2021	1624104327	24	385	410	385
Sat Jun 19 14:05:27 2021	1624104327	29	410	438	410
Sat Jun 19 14:05:27 2021	1624104327	27	438	465	438
Sat Jun 19 14:05:27 2021	1624104327	24	465	489	465
Sat Jun 19 14:05:27 2021	1624104327	27	489	516	489
Sat Jun 19 14:05:27 2021	1624104327	26	516	542	516
Sat Jun 19 14:05:27 2021	1624104327	29	542	571	542
Sat Jun 19 14:05:27 2021	1624104327	28	571	599	571
Sat Jun 19 14:05:27 2021	1624104327	24	599	623	599
Sat Jun 19 14:05:27 2021	1624104327	27	623	650	623
Sat Jun 19 14:05:27 2021	1624104327	25	650	675	650
Sat Jun 19 14:05:27 2021	1624104327	31	676	706	676
Sat Jun 19 14:05:27 2021	1624104327	26	706	733	705
Sat Jun 19 14:05:27 2021	1624104327	25	733	758	732
Sat Jun 19 14:05:27 2021	1624104327	27	759	787	758
Sat Jun 19 14:05:27 2021	1624104327	31	788	819	786
Sat Jun 19 14:05:27 2021	1624104327	30	819	849	818
Sat Jun 19 14:05:27 2021	1624104327	24	849	873	848
Sat Jun 19 14:05:27 2021	1624104327	26	873	899	872
Sat Jun 19 14:05:27 2021	1624104327	31	899	930	898
Sat Jun 19 14:05:27 2021	1624104327	27	930	956	929
Sat Jun 19 14:05:27 2021	1624104327	25	957	983	955
Sat Jun 19 14:05:27 2021	1624104327	28	983	1010	981
Sat Jun 19 14:05:27 2021	1624104327	26	1009	1036	1009
Sat Jun 19 14:05:27 2021	1624104327	28	1036	1064	1036
Sat Jun 19 14:05:27 2021	1624104327	25	1064	1089	108
Sat Jun 19 14:05:27 2021	1624104327	30	1089	1119	134
Sat Jun 19 14:05:27 2021	1624104327	27	1119	1147	164
Sat Jun 19 14:05:27 2021	1624104327	26	1147	1173	191
Sat Jun 19 14:05:27 2021	1624104327	27	1174	1201	218
Sat Jun 19 14:05:27 2021	1624104327	28	1201	1228	245
Sat Jun 19 14:05:27 2021	1624104327	25	1229	1254	274
Sat Jun 19 14:05:26 2021	1624104326	26	1254	1281	299
Sat Jun 19 14:05:26 2021	1624104326	29	1281	1310	325
Sat Jun 19 14:05:25 2021	1624104325	25	1293	1318	636
Sat Jun 19 14:05:25 2021	1624104325	25	1294	1318	611
Sat Jun 19 14:05:25 2021	1624104325	23	1295	1319	716
Sat Jun 19 14:05:25 2021	1624104325	26	1295	1321	691
Sat Jun 19 14:05:25 2021	1624104325	28	1293	1321	740
