Percentage served,Time in ms
0,53.988
1,165.712
2,255.536
3,257.969
4,258.255
5,259.020
6,259.391
7,259.922
8,260.843
9,261.229
10,261.875
11,262.166
12,262.316
13,262.728
14,263.284
15,263.857
16,264.205
17,264.587
18,264.908
19,265.137
20,265.453
21,265.661
22,265.787
23,266.184
24,266.661
25,266.935
26,267.178
27,267.416
28,267.575
29,267.846
30,268.014
31,268.227
32,268.620
33,268.791
34,269.071
35,269.256
36,269.463
37,269.650
38,269.802
39,269.872
40,270.178
41,270.253
42,270.585
43,270.718
44,271.037
45,271.120
46,271.380
47,271.503
48,271.804
49,271.950
50,272.013
51,272.235
52,272.489
53,272.673
54,272.811
55,272.945
56,273.055
57,273.414
58,273.639
59,273.758
60,273.867
61,274.161
62,274.416
63,274.689
64,274.869
65,275.119
66,275.478
67,275.644
68,275.901
69,276.029
70,276.144
71,276.203
72,276.504
73,276.650
74,276.930
75,277.155
76,277.314
77,277.463
78,277.744
79,278.193
80,278.714
81,279.083
82,279.222
83,279.575
84,279.941
85,280.326
86,280.625
87,280.869
88,281.221
89,282.180
90,282.529
91,283.231
92,284.642
93,285.304
94,285.796
95,286.878
96,288.342
97,290.305
98,295.808
99,299.869
100,305.645
