Percentage served,Time in ms
0,52.246
1,81.849
2,133.628
3,190.747
4,240.378
5,259.358
6,262.295
7,263.687
8,264.758
9,265.221
10,265.421
11,265.747
12,266.920
13,267.096
14,267.291
15,267.500
16,267.965
17,268.524
18,268.938
19,269.183
20,269.810
21,269.884
22,270.065
23,270.236
24,270.314
25,270.591
26,270.817
27,270.999
28,271.093
29,271.225
30,271.348
31,271.548
32,271.634
33,271.824
34,271.905
35,272.153
36,272.189
37,272.412
38,272.714
39,272.905
40,273.141
41,273.408
42,273.686
43,273.870
44,273.959
45,274.148
46,274.266
47,274.721
48,274.840
49,275.070
50,275.358
51,275.420
52,275.478
53,275.752
54,275.837
55,275.909
56,275.976
57,276.042
58,276.104
59,276.413
60,276.576
61,276.976
62,277.208
63,277.334
64,277.543
65,277.742
66,277.900
67,278.003
68,278.195
69,278.260
70,278.358
71,278.671
72,278.992
73,279.317
74,279.741
75,279.880
76,280.393
77,280.619
78,280.817
79,281.211
80,281.714
81,281.965
82,282.139
83,282.288
84,282.621
85,283.278
86,283.769
87,284.268
88,284.453
89,285.753
90,286.782
91,287.965
92,288.573
93,289.844
94,291.938
95,844.555
96,844.941
97,845.848
98,846.428
99,847.658
100,847.676
