Percentage served,Time in ms
0,51.243
1,75.706
2,127.675
3,181.784
4,235.920
5,288.869
6,341.483
7,392.885
8,447.923
9,523.393
10,575.713
11,628.928
12,683.830
13,737.541
14,793.990
15,846.757
16,898.964
17,950.647
18,1002.917
19,1058.779
20,1114.681
21,1171.115
22,1227.787
23,1289.331
24,1329.248
25,1329.733
26,1330.265
27,1331.726
28,1333.613
29,1334.270
30,1335.278
31,1336.737
32,1338.118
33,1340.022
34,1343.492
35,1347.137
36,1356.051
37,1358.471
38,1360.902
39,1362.512
40,1363.505
41,1363.988
42,1365.084
43,1368.375
44,1368.551
45,1371.324
46,1375.223
47,1376.510
48,1377.862
49,1378.221
50,1379.526
51,1382.955
52,1384.812
53,1385.915
54,1387.417
55,1388.780
56,1389.996
57,1390.561
58,1390.922
59,1391.783
60,1394.012
61,1395.390
62,1395.769
63,1396.310
64,1397.121
65,1397.645
66,1398.023
67,1398.172
68,1398.660
69,1399.095
70,1399.490
71,1399.558
72,1399.961
73,1400.356
74,1400.453
75,1400.644
76,1401.260
77,1401.866
78,1402.581
79,1402.871
80,1403.629
81,1404.543
82,1405.043
83,1405.449
84,1405.791
85,1406.455
86,1406.569
87,1407.556
88,1408.125
89,1408.962
90,1410.013
91,1410.628
92,1411.166
93,1411.997
94,1412.578
95,1413.118
96,1413.481
97,1416.099
98,1418.131
99,1419.660
100,1423.108
