Percentage served,Time in ms
0,47.325
1,48.379
2,49.135
3,49.456
4,49.769
5,50.264
6,50.320
7,50.845
8,51.051
9,51.555
10,51.636
11,51.868
12,52.034
13,52.060
14,52.164
15,52.351
16,52.425
17,52.657
18,52.797
19,52.873
20,52.946
21,53.046
22,53.073
23,53.297
24,53.462
25,53.810
26,53.967
27,54.102
28,54.176
29,54.648
30,54.818
31,54.859
32,54.905
33,54.962
34,55.044
35,55.248
36,55.382
37,55.478
38,55.667
39,55.731
40,55.762
41,55.816
42,55.861
43,55.936
44,56.142
45,56.281
46,56.676
47,56.860
48,56.972
49,57.095
50,57.198
51,57.330
52,57.621
53,57.671
54,57.858
55,57.994
56,58.125
57,58.343
58,58.345
59,58.677
60,58.728
61,58.768
62,58.869
63,59.000
64,59.041
65,59.116
66,59.265
67,59.368
68,59.506
69,59.552
70,59.770
71,59.900
72,60.066
73,60.177
74,60.314
75,60.396
76,60.469
77,60.504
78,60.585
79,60.794
80,60.987
81,61.113
82,61.216
83,61.274
84,61.437
85,61.894
86,62.423
87,62.656
88,62.667
89,63.107
90,63.225
91,63.326
92,63.722
93,64.026
94,64.918
95,65.048
96,65.465
97,65.564
98,67.551
99,72.665
100,83.596
