Percentage served,Time in ms
0,60.871
1,66.974
2,84.370
3,112.831
4,135.562
5,159.806
6,190.128
7,217.908
8,244.739
9,271.958
10,296.962
11,325.153
12,351.139
13,376.859
14,404.984
15,431.839
16,456.838
17,482.838
18,514.838
19,519.645
20,520.269
21,526.357
22,527.334
23,528.263
24,530.809
25,531.265
26,533.596
27,534.135
28,534.439
29,535.008
30,535.585
31,537.039
32,537.917
33,539.082
34,539.396
35,539.411
36,539.583
37,540.289
38,541.870
39,541.930
40,542.031
41,542.141
42,542.272
43,543.454
44,544.074
45,548.103
46,548.858
47,549.872
48,550.327
49,550.425
50,550.480
51,550.848
52,551.008
53,551.207
54,552.034
55,552.224
56,552.503
57,552.546
58,552.704
59,552.868
60,553.012
61,553.134
62,553.458
63,553.522
64,553.834
65,553.969
66,554.004
67,554.989
68,555.935
69,557.834
70,557.975
71,558.276
72,558.533
73,558.955
74,559.768
75,559.951
76,559.957
77,560.101
78,560.286
79,561.790
80,562.540
81,562.562
82,563.052
83,563.233
84,563.927
85,563.993
86,564.282
87,564.752
88,564.913
89,564.953
90,565.481
91,566.417
92,566.623
93,567.316
94,567.472
95,567.705
96,569.103
97,569.725
98,570.401
99,572.672
100,572.672
