starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:00:24 2021	1624104024	27	37	64	36
Sat Jun 19 14:00:24 2021	1624104024	29	53	82	53
Sat Jun 19 14:00:24 2021	1624104024	28	83	111	82
Sat Jun 19 14:00:24 2021	1624104024	25	111	137	111
Sat Jun 19 14:00:24 2021	1624104024	26	137	163	137
Sat Jun 19 14:00:24 2021	1624104024	27	163	190	163
Sat Jun 19 14:00:24 2021	1624104024	25	190	215	190
Sat Jun 19 14:00:24 2021	1624104024	28	215	243	215
Sat Jun 19 14:00:24 2021	1624104024	21	278	299	35
Sat Jun 19 14:00:24 2021	1624104024	26	275	301	274
