Percentage served,Time in ms
0,64.215
1,64.215
2,64.215
3,64.215
4,64.215
5,82.239
6,82.239
7,82.239
8,82.239
9,82.239
10,82.239
11,82.239
12,82.239
13,82.239
14,82.239
15,111.462
16,111.462
17,111.462
18,111.462
19,111.462
20,111.462
21,111.462
22,111.462
23,111.462
24,111.462
25,136.790
26,136.790
27,136.790
28,136.790
29,136.790
30,136.790
31,136.790
32,136.790
33,136.790
34,136.790
35,163.126
36,163.126
37,163.126
38,163.126
39,163.126
40,163.126
41,163.126
42,163.126
43,163.126
44,163.126
45,189.715
46,189.715
47,189.715
48,189.715
49,189.715
50,189.715
51,189.715
52,189.715
53,189.715
54,189.715
55,215.203
56,215.203
57,215.203
58,215.203
59,215.203
60,215.203
61,215.203
62,215.203
63,215.203
64,215.203
65,243.268
66,243.268
67,243.268
68,243.268
69,243.268
70,243.268
71,243.268
72,243.268
73,243.268
74,243.268
75,298.688
76,298.688
77,298.688
78,298.688
79,298.688
80,298.688
81,298.688
82,298.688
83,298.688
84,298.688
85,300.986
86,300.986
87,300.986
88,300.986
89,300.986
90,300.986
91,300.986
92,300.986
93,300.986
94,300.986
95,0.000
96,0.000
97,0.000
98,0.000
99,0.000
100,300.986
