Percentage served,Time in ms
0,57.211
1,83.978
2,142.556
3,193.022
4,248.412
5,304.091
6,360.227
7,412.665
8,470.587
9,528.516
10,585.084
11,635.602
12,685.944
13,737.291
14,790.344
15,793.686
16,797.953
17,800.010
18,801.346
19,809.229
20,810.013
21,811.105
22,812.304
23,812.590
24,812.848
25,813.177
26,813.807
27,814.025
28,815.120
29,815.670
30,815.821
31,816.046
32,816.153
33,816.202
34,816.643
35,818.155
36,818.624
37,818.889
38,819.077
39,819.404
40,819.944
41,820.090
42,820.243
43,820.888
44,821.103
45,821.231
46,821.614
47,821.664
48,822.099
49,822.307
50,822.581
51,823.005
52,823.185
53,823.407
54,823.454
55,823.871
56,824.180
57,824.711
58,824.924
59,825.163
60,825.342
61,825.453
62,825.790
63,825.937
64,826.398
65,826.580
66,827.223
67,827.321
68,828.032
69,828.090
70,828.740
71,829.082
72,829.540
73,829.991
74,830.278
75,830.360
76,830.483
77,831.264
78,831.371
79,831.839
80,832.214
81,832.979
82,834.080
83,834.870
84,835.397
85,836.209
86,836.513
87,837.385
88,837.863
89,838.320
90,838.612
91,838.809
92,839.226
93,839.452
94,840.979
95,841.564
96,841.973
97,844.788
98,848.081
99,848.719
100,849.690
