Percentage served,Time in ms
0,54.305
1,59.960
2,81.303
3,111.297
4,137.477
5,165.312
6,193.730
7,218.912
8,247.390
9,259.938
10,260.415
11,261.494
12,261.626
13,261.893
14,261.928
15,262.104
16,262.573
17,262.884
18,262.975
19,263.408
20,263.902
21,264.503
22,264.582
23,266.047
24,266.596
25,266.933
26,267.607
27,268.171
28,268.179
29,268.579
30,269.383
31,269.544
32,269.607
33,269.829
34,269.865
35,269.950
36,270.299
37,270.344
38,270.590
39,270.684
40,270.762
41,271.289
42,271.374
43,271.576
44,271.718
45,271.744
46,271.843
47,272.093
48,272.172
49,272.248
50,272.383
51,273.243
52,273.297
53,273.971
54,274.020
55,274.426
56,274.495
57,274.585
58,274.898
59,275.141
60,275.250
61,275.322
62,275.411
63,276.915
64,276.947
65,277.150
66,277.233
67,277.312
68,277.319
69,277.440
70,277.614
71,277.617
72,277.635
73,278.300
74,278.513
75,278.867
76,279.286
77,279.950
78,280.156
79,280.250
80,280.302
81,280.393
82,280.664
83,281.066
84,281.538
85,281.864
86,281.924
87,282.426
88,282.469
89,283.048
90,283.291
91,283.518
92,283.667
93,284.936
94,285.144
95,285.327
96,286.252
97,286.942
98,288.048
99,289.400
100,289.400
