starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:05:02 2021	1624118702	25	235	260	235
Sat Jun 19 18:05:02 2021	1624118702	24	266	290	32
Sat Jun 19 18:05:09 2021	1624118709	23	1975	1998	1890
Sat Jun 19 18:05:09 2021	1624118709	25	2086	2112	1977
Sat Jun 19 18:05:02 2021	1624118702	22	6077	6099	0
Sat Jun 19 18:05:02 2021	1624118702	25	6122	6147	0
Sat Jun 19 18:05:03 2021	1624118703	26	7858	7885	7802
Sat Jun 19 18:05:03 2021	1624118703	28	7883	7912	7854
Sat Jun 19 18:05:03 2021	1624118703	25	7904	7929	7904
Sat Jun 19 18:05:03 2021	1624118703	30	7930	7959	7930
Sat Jun 19 18:05:03 2021	1624118703	32	7966	7998	7882
Sat Jun 19 18:05:03 2021	1624118703	23	8000	8023	7942
Sat Jun 19 18:05:03 2021	1624118703	22	8022	8044	7994
Sat Jun 19 18:05:03 2021	1624118703	30	8042	8072	8041
Sat Jun 19 18:05:40 2021	1624118740	27	8297	8323	8296
Sat Jun 19 18:05:32 2021	1624118732	26	8331	8358	8199
Sat Jun 19 18:05:40 2021	1624118740	25	8349	8374	8348
Sat Jun 19 18:05:32 2021	1624118732	24	8358	8382	8226
Sat Jun 19 18:05:32 2021	1624118732	29	8381	8410	8250
Sat Jun 19 18:05:40 2021	1624118740	28	8390	8418	8389
Sat Jun 19 18:05:32 2021	1624118732	30	8410	8440	8279
Sat Jun 19 18:05:32 2021	1624118732	30	8417	8447	8309
Sat Jun 19 18:05:23 2021	1624118723	26	8519	8544	8434
Sat Jun 19 18:05:23 2021	1624118723	26	8547	8573	8490
Sat Jun 19 18:05:31 2021	1624118731	28	8635	8663	8583
Sat Jun 19 18:05:31 2021	1624118731	24	8639	8663	8559
Sat Jun 19 18:05:31 2021	1624118731	25	8639	8664	8639
Sat Jun 19 18:05:31 2021	1624118731	28	8638	8666	8610
Sat Jun 19 18:05:31 2021	1624118731	29	8639	8667	8639
Sat Jun 19 18:05:23 2021	1624118723	30	8788	8818	8788
Sat Jun 19 18:05:22 2021	1624118722	26	8811	8837	8783
Sat Jun 19 18:05:22 2021	1624118722	24	8836	8860	8836
Sat Jun 19 18:05:23 2021	1624118723	29	8847	8876	8763
Sat Jun 19 18:05:22 2021	1624118722	32	8861	8893	8858
Sat Jun 19 18:05:23 2021	1624118723	28	8933	8961	8874
Sat Jun 19 18:05:22 2021	1624118722	26	9197	9223	9166
Sat Jun 19 18:05:22 2021	1624118722	26	9218	9244	9218
Sat Jun 19 18:05:11 2021	1624118711	26	11742	11768	11664
Sat Jun 19 18:05:11 2021	1624118711	30	11766	11796	11716
Sat Jun 19 18:05:11 2021	1624118711	27	11799	11827	11774
Sat Jun 19 18:05:11 2021	1624118711	26	11830	11856	11830
Sat Jun 19 18:05:10 2021	1624118710	31	11853	11883	11853
Sat Jun 19 18:05:11 2021	1624118711	25	12032	12057	12032
Sat Jun 19 18:05:11 2021	1624118711	25	12090	12115	12008
Sat Jun 19 18:05:11 2021	1624118711	27	12172	12200	12116
Sat Jun 19 18:05:11 2021	1624118711	29	12196	12225	12171
Sat Jun 19 18:05:11 2021	1624118711	30	12226	12256	12226
Sat Jun 19 18:05:40 2021	1624118740	24	13327	13351	13327
Sat Jun 19 18:05:40 2021	1624118740	28	13381	13410	13381
Sat Jun 19 18:05:40 2021	1624118740	27	13429	13456	13423
