starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:08:20 2021	1624118900	24	23	47	23
Sat Jun 19 18:08:20 2021	1624118900	22	26	48	26
Sat Jun 19 18:07:49 2021	1624118869	26	22	49	21
Sat Jun 19 18:08:20 2021	1624118900	23	26	49	25
Sat Jun 19 18:07:56 2021	1624118876	23	27	50	27
Sat Jun 19 18:07:55 2021	1624118875	23	28	52	27
Sat Jun 19 18:08:20 2021	1624118900	24	28	53	27
Sat Jun 19 18:07:56 2021	1624118876	26	27	53	26
Sat Jun 19 18:08:50 2021	1624118930	24	30	53	30
Sat Jun 19 18:08:20 2021	1624118900	26	28	54	28
Sat Jun 19 18:07:55 2021	1624118875	27	27	54	27
Sat Jun 19 18:07:56 2021	1624118876	26	29	55	27
Sat Jun 19 18:07:56 2021	1624118876	25	30	55	30
Sat Jun 19 18:08:20 2021	1624118900	24	31	55	31
Sat Jun 19 18:08:20 2021	1624118900	29	26	56	25
Sat Jun 19 18:07:49 2021	1624118869	26	30	56	29
Sat Jun 19 18:08:50 2021	1624118930	22	34	56	33
Sat Jun 19 18:08:51 2021	1624118931	25	31	56	30
Sat Jun 19 18:08:50 2021	1624118930	29	27	56	26
Sat Jun 19 18:07:56 2021	1624118876	33	24	57	23
Sat Jun 19 18:08:51 2021	1624118931	24	33	57	32
Sat Jun 19 18:08:20 2021	1624118900	24	34	58	33
Sat Jun 19 18:07:55 2021	1624118875	23	35	58	34
Sat Jun 19 18:07:49 2021	1624118869	32	26	58	26
Sat Jun 19 18:07:56 2021	1624118876	24	34	58	33
Sat Jun 19 18:08:51 2021	1624118931	28	30	58	29
Sat Jun 19 18:08:19 2021	1624118899	28	30	58	29
Sat Jun 19 18:08:44 2021	1624118924	31	27	59	27
Sat Jun 19 18:08:20 2021	1624118900	27	32	59	30
Sat Jun 19 18:08:50 2021	1624118930	27	33	59	31
Sat Jun 19 18:08:20 2021	1624118900	28	32	59	30
Sat Jun 19 18:08:51 2021	1624118931	28	33	61	32
Sat Jun 19 18:08:50 2021	1624118930	24	38	62	37
Sat Jun 19 18:08:11 2021	1624118891	24	38	62	38
Sat Jun 19 18:07:49 2021	1624118869	28	35	63	34
Sat Jun 19 18:08:19 2021	1624118899	27	38	64	37
Sat Jun 19 18:07:49 2021	1624118869	31	37	68	37
Sat Jun 19 18:08:36 2021	1624118916	26	42	68	41
Sat Jun 19 18:08:34 2021	1624118914	26	43	69	42
Sat Jun 19 18:08:36 2021	1624118916	21	50	71	49
Sat Jun 19 18:08:45 2021	1624118925	24	51	75	50
Sat Jun 19 18:08:11 2021	1624118891	26	50	76	50
Sat Jun 19 18:07:57 2021	1624118877	26	59	86	59
Sat Jun 19 18:08:11 2021	1624118891	33	55	87	54
Sat Jun 19 18:07:40 2021	1624118860	29	63	92	62
Sat Jun 19 18:07:40 2021	1624118860	22	76	99	76
Sat Jun 19 18:07:40 2021	1624118860	24	79	104	78
Sat Jun 19 18:07:57 2021	1624118877	21	106	127	104
Sat Jun 19 18:07:56 2021	1624118876	25	104	129	103
Sat Jun 19 18:08:44 2021	1624118924	25	104	129	103
Sat Jun 19 18:08:34 2021	1624118914	23	110	133	109
Sat Jun 19 18:08:51 2021	1624118931	28	240	267	240
Sat Jun 19 18:08:44 2021	1624118924	36	245	281	244
Sat Jun 19 18:07:56 2021	1624118876	24	277	301	276
Sat Jun 19 18:08:19 2021	1624118899	27	281	307	279
Sat Jun 19 18:08:11 2021	1624118891	31	288	319	286
Sat Jun 19 18:08:18 2021	1624118898	27	334	361	334
Sat Jun 19 18:07:56 2021	1624118876	27	354	381	353
Sat Jun 19 18:08:44 2021	1624118924	28	500	528	498
Sat Jun 19 18:08:19 2021	1624118899	27	559	586	558
Sat Jun 19 18:08:43 2021	1624118923	29	859	887	858
Sat Jun 19 18:08:51 2021	1624118931	33	977	1010	976
Sat Jun 19 18:08:11 2021	1624118891	28	1015	1043	1015
Sat Jun 19 18:08:34 2021	1624118914	27	1110	1137	1109
Sat Jun 19 18:08:35 2021	1624118915	28	1118	1146	1117
Sat Jun 19 18:08:45 2021	1624118925	24	5601	5625	5600
Sat Jun 19 18:08:12 2021	1624118892	25	5762	5787	5761
Sat Jun 19 18:08:36 2021	1624118916	26	6276	6303	0
Sat Jun 19 18:08:20 2021	1624118900	26	6515	6541	0
Sat Jun 19 18:07:49 2021	1624118869	28	6518	6546	6518
Sat Jun 19 18:07:57 2021	1624118877	25	6701	6725	0
Sat Jun 19 18:08:27 2021	1624118907	23	7053	7077	7053
Sat Jun 19 18:08:04 2021	1624118884	26	7140	7166	7140
Sat Jun 19 18:07:40 2021	1624118860	26	8280	8306	8279
Sat Jun 19 18:07:25 2021	1624118845	22	14699	14721	14699
