Percentage served,Time in ms
0,2068.940
1,4818.348
2,4818.348
3,5462.549
4,5462.549
5,5487.147
6,5487.147
7,5507.208
8,5507.208
9,5507.870
10,5507.870
11,5536.191
12,5536.191
13,5616.629
14,5616.629
15,5641.906
16,5641.906
17,5701.468
18,5701.468
19,5726.582
20,5726.582
21,5749.039
22,5749.039
23,5768.314
24,5768.314
25,5788.594
26,5788.594
27,5793.173
28,5793.173
29,5872.363
30,5872.363
31,14347.392
32,14347.392
33,14393.259
34,14393.259
35,14398.094
36,14398.094
37,14451.494
38,14451.494
39,14456.055
40,14456.055
41,14504.280
42,14504.280
43,14504.917
44,14504.917
45,14507.623
46,14507.623
47,14535.636
48,14535.636
49,14561.331
50,14561.331
51,14605.865
52,14605.865
53,14610.266
54,14610.266
55,14617.882
56,14617.882
57,14655.190
58,14655.190
59,14659.067
60,14659.067
61,14660.794
62,14660.794
63,14662.124
64,14662.124
65,14664.243
66,14664.243
67,14664.666
68,14664.666
69,14665.354
70,14665.354
71,14665.595
72,14665.595
73,14671.806
74,14671.806
75,14720.258
76,14720.258
77,14731.206
78,14731.206
79,14731.425
80,14731.425
81,14734.442
82,14734.442
83,14761.072
84,14761.072
85,14761.548
86,14761.548
87,14764.949
88,14764.949
89,14781.111
90,14781.111
91,14798.330
92,14798.330
93,14832.031
94,14832.031
95,14861.928
96,14861.928
97,15544.411
98,15544.411
99,2065524123.280
100,15544.411
