Percentage served,Time in ms
0,81.005
1,93.035
2,108.284
3,116.528
4,117.956
5,127.839
6,128.362
7,128.519
8,128.792
9,132.096
10,133.556
11,144.293
12,144.469
13,147.247
14,148.146
15,152.101
16,152.513
17,154.435
18,160.208
19,160.684
20,163.843
21,168.662
22,174.839
23,176.597
24,178.064
25,178.354
26,178.856
27,181.347
28,184.573
29,186.714
30,187.818
31,187.839
32,189.422
33,196.257
34,197.928
35,199.233
36,200.629
37,203.221
38,204.093
39,206.334
40,206.801
41,209.287
42,209.507
43,212.724
44,218.298
45,218.848
46,219.224
47,221.242
48,221.804
49,222.659
50,223.996
51,224.541
52,225.366
53,226.205
54,226.511
55,229.558
56,237.770
57,240.948
58,240.974
59,242.348
60,243.207
61,243.294
62,243.663
63,244.011
64,246.771
65,251.345
66,252.385
67,261.616
68,261.912
69,261.956
70,263.488
71,263.936
72,264.285
73,266.197
74,266.809
75,268.351
76,269.213
77,269.484
78,274.066
79,275.011
80,278.777
81,279.219
82,279.383
83,282.394
84,285.216
85,288.498
86,292.164
87,300.991
88,301.035
89,310.243
90,311.719
91,325.875
92,326.133
93,330.662
94,331.253
95,332.843
96,335.841
97,361.673
98,362.062
99,366.118
100,366.118
