Percentage served,Time in ms
0,194.147
1,194.147
2,194.147
3,244.756
4,244.756
5,244.756
6,244.756
7,244.756
8,247.029
9,247.029
10,247.029
11,247.029
12,247.029
13,273.217
14,273.217
15,273.217
16,273.217
17,273.217
18,293.678
19,293.678
20,293.678
21,293.678
22,293.678
23,299.761
24,299.761
25,299.761
26,299.761
27,299.761
28,300.823
29,300.823
30,300.823
31,300.823
32,300.823
33,301.555
34,301.555
35,301.555
36,301.555
37,301.555
38,317.791
39,317.791
40,317.791
41,317.791
42,317.791
43,326.406
44,326.406
45,326.406
46,326.406
47,326.406
48,354.144
49,354.144
50,354.144
51,354.144
52,354.144
53,359.008
54,359.008
55,359.008
56,359.008
57,359.008
58,379.145
59,379.145
60,379.145
61,379.145
62,379.145
63,381.019
64,381.019
65,381.019
66,381.019
67,381.019
68,396.972
69,396.972
70,396.972
71,396.972
72,396.972
73,400.880
74,400.880
75,400.880
76,400.880
77,400.880
78,407.712
79,407.712
80,407.712
81,407.712
82,407.712
83,408.141
84,408.141
85,408.141
86,408.141
87,408.141
88,408.348
89,408.348
90,408.348
91,408.348
92,408.348
93,512.455
94,512.455
95,512.455
96,512.455
97,512.455
98,2196010289.200
99,2196010289.200
100,512.455
