Percentage served,Time in ms
0,50.780
1,50.780
2,50.780
3,50.780
4,50.780
5,59.033
6,59.033
7,59.033
8,59.033
9,59.033
10,59.033
11,59.033
12,59.033
13,59.033
14,59.033
15,65.352
16,65.352
17,65.352
18,65.352
19,65.352
20,65.352
21,65.352
22,65.352
23,65.352
24,65.352
25,66.881
26,66.881
27,66.881
28,66.881
29,66.881
30,66.881
31,66.881
32,66.881
33,66.881
34,66.881
35,92.080
36,92.080
37,92.080
38,92.080
39,92.080
40,92.080
41,92.080
42,92.080
43,92.080
44,92.080
45,136.673
46,136.673
47,136.673
48,136.673
49,136.673
50,136.673
51,136.673
52,136.673
53,136.673
54,136.673
55,155.881
56,155.881
57,155.881
58,155.881
59,155.881
60,155.881
61,155.881
62,155.881
63,155.881
64,155.881
65,207.813
66,207.813
67,207.813
68,207.813
69,207.813
70,207.813
71,207.813
72,207.813
73,207.813
74,207.813
75,292.322
76,292.322
77,292.322
78,292.322
79,292.322
80,292.322
81,292.322
82,292.322
83,292.322
84,292.322
85,810.384
86,810.384
87,810.384
88,810.384
89,810.384
90,810.384
91,810.384
92,810.384
93,810.384
94,810.384
95,1724142159.424
96,1724142159.424
97,1724142159.424
98,1724142159.424
99,1724142159.424
100,810.384
