Percentage served,Time in ms
0,513.156
1,513.156
2,513.156
3,561.463
4,561.463
5,561.463
6,561.463
7,561.463
8,5776.465
9,5776.465
10,5776.465
11,5776.465
12,5776.465
13,8892.983
14,8892.983
15,8892.983
16,8892.983
17,8892.983
18,8948.980
19,8948.980
20,8948.980
21,8948.980
22,8948.980
23,8997.978
24,8997.978
25,8997.978
26,8997.978
27,8997.978
28,9059.170
29,9059.170
30,9059.170
31,9059.170
32,9059.170
33,9104.330
34,9104.330
35,9104.330
36,9104.330
37,9104.330
38,9167.975
39,9167.975
40,9167.975
41,9167.975
42,9167.975
43,9217.925
44,9217.925
45,9217.925
46,9217.925
47,9217.925
48,9282.722
49,9282.722
50,9282.722
51,9282.722
52,9282.722
53,9320.744
54,9320.744
55,9320.744
56,9320.744
57,9320.744
58,9847.895
59,9847.895
60,9847.895
61,9847.895
62,9847.895
63,9899.892
64,9899.892
65,9899.892
66,9899.892
67,9899.892
68,9956.723
69,9956.723
70,9956.723
71,9956.723
72,9956.723
73,10004.080
74,10004.080
75,10004.080
76,10004.080
77,10004.080
78,10054.043
79,10054.043
80,10054.043
81,10054.043
82,10054.043
83,10111.951
84,10111.951
85,10111.951
86,10111.951
87,10111.951
88,10171.808
89,10171.808
90,10171.808
91,10171.808
92,10171.808
93,10220.040
94,10220.040
95,10220.040
96,10220.040
97,10220.040
98,2341081290.464
99,2341081290.464
100,10220.040
