Percentage served,Time in ms
0,1886.405
1,1886.405
2,1886.405
3,1886.405
4,1886.405
5,2221.637
6,2221.637
7,2221.637
8,2221.637
9,2221.637
10,2221.637
11,2221.637
12,2221.637
13,2221.637
14,2221.637
15,4031.293
16,4031.293
17,4031.293
18,4031.293
19,4031.293
20,4031.293
21,4031.293
22,4031.293
23,4031.293
24,4031.293
25,4089.559
26,4089.559
27,4089.559
28,4089.559
29,4089.559
30,4089.559
31,4089.559
32,4089.559
33,4089.559
34,4089.559
35,4110.031
36,4110.031
37,4110.031
38,4110.031
39,4110.031
40,4110.031
41,4110.031
42,4110.031
43,4110.031
44,4110.031
45,4177.077
46,4177.077
47,4177.077
48,4177.077
49,4177.077
50,4177.077
51,4177.077
52,4177.077
53,4177.077
54,4177.077
55,5705.712
56,5705.712
57,5705.712
58,5705.712
59,5705.712
60,5705.712
61,5705.712
62,5705.712
63,5705.712
64,5705.712
65,7621.198
66,7621.198
67,7621.198
68,7621.198
69,7621.198
70,7621.198
71,7621.198
72,7621.198
73,7621.198
74,7621.198
75,7646.405
76,7646.405
77,7646.405
78,7646.405
79,7646.405
80,7646.405
81,7646.405
82,7646.405
83,7646.405
84,7646.405
85,7727.357
86,7727.357
87,7727.357
88,7727.357
89,7727.357
90,7727.357
91,7727.357
92,7727.357
93,7727.357
94,7727.357
95,1853859726.928
96,1853859726.928
97,1853859726.928
98,1853859726.928
99,1853859726.928
100,7727.357
