starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:36:04 2021	1624120564	20	679	699	679
Sat Jun 19 18:36:02 2021	1624120562	18	1215	1233	1112
Sat Jun 19 18:36:15 2021	1624120575	27	1626	1653	1572
Sat Jun 19 18:36:15 2021	1624120575	32	1649	1681	1625
Sat Jun 19 18:36:15 2021	1624120575	25	2080	2105	2080
Sat Jun 19 18:37:03 2021	1624120623	27	2355	2382	2355
Sat Jun 19 18:37:03 2021	1624120623	26	2983	3009	2983
Sat Jun 19 18:37:03 2021	1624120623	25	3011	3036	3011
Sat Jun 19 18:36:26 2021	1624120586	25	4020	4045	3993
Sat Jun 19 18:36:26 2021	1624120586	30	4049	4079	4049
Sat Jun 19 18:36:26 2021	1624120586	26	4080	4106	4080
Sat Jun 19 18:36:04 2021	1624120564	25	4470	4495	4470
Sat Jun 19 18:36:04 2021	1624120564	28	4490	4519	4490
Sat Jun 19 18:36:26 2021	1624120586	30	4566	4596	4566
Sat Jun 19 18:36:26 2021	1624120586	29	4598	4627	4598
Sat Jun 19 18:36:10 2021	1624120570	23	5058	5081	5033
Sat Jun 19 18:37:03 2021	1624120623	26	5755	5780	5725
Sat Jun 19 18:37:03 2021	1624120623	25	5779	5804	5778
Sat Jun 19 18:37:16 2021	1624120636	22	5918	5940	5918
Sat Jun 19 18:36:04 2021	1624120564	23	6241	6265	6240
Sat Jun 19 18:36:04 2021	1624120564	28	6316	6344	6316
Sat Jun 19 18:36:10 2021	1624120570	26	6682	6708	6682
Sat Jun 19 18:36:45 2021	1624120605	29	6737	6765	6708
Sat Jun 19 18:36:08 2021	1624120568	26	6820	6845	6820
Sat Jun 19 18:36:56 2021	1624120616	27	6878	6905	6801
Sat Jun 19 18:36:56 2021	1624120616	28	6880	6908	6830
Sat Jun 19 18:37:08 2021	1624120628	29	7658	7687	7658
Sat Jun 19 18:37:08 2021	1624120628	27	7687	7714	7687
Sat Jun 19 18:36:44 2021	1624120604	26	7931	7957	7931
Sat Jun 19 18:36:44 2021	1624120604	27	8008	8035	8008
Sat Jun 19 18:36:08 2021	1624120568	33	8473	8507	8473
Sat Jun 19 18:36:17 2021	1624120577	26	9039	9065	0
Sat Jun 19 18:36:17 2021	1624120577	29	9377	9406	0
Sat Jun 19 18:36:17 2021	1624120577	31	9431	9462	0
Sat Jun 19 18:36:17 2021	1624120577	28	9456	9484	0
Sat Jun 19 18:36:17 2021	1624120577	24	9462	9485	0
Sat Jun 19 18:37:06 2021	1624120626	27	10457	10484	10457
Sat Jun 19 18:37:06 2021	1624120626	23	10484	10507	10484
Sat Jun 19 18:36:45 2021	1624120605	28	10540	10568	10540
Sat Jun 19 18:36:52 2021	1624120612	29	10578	10607	10578
Sat Jun 19 18:36:52 2021	1624120612	25	10605	10630	10580
Sat Jun 19 18:36:52 2021	1624120612	26	10634	10660	10634
Sat Jun 19 18:36:04 2021	1624120564	26	10725	10751	10725
Sat Jun 19 18:37:05 2021	1624120625	26	11138	11165	11138
Sat Jun 19 18:36:44 2021	1624120604	25	11758	11784	11758
Sat Jun 19 18:36:31 2021	1624120591	26	13152	13178	13125
Sat Jun 19 18:36:30 2021	1624120590	31	13642	13672	13638
Sat Jun 19 18:36:30 2021	1624120590	29	13751	13779	13726
Sat Jun 19 18:36:31 2021	1624120591	27	14451	14478	14451
Sat Jun 19 18:36:30 2021	1624120590	25	14943	14968	14943
