Percentage served,Time in ms
0,48.908
1,49.829
2,49.829
3,51.295
4,51.295
5,54.057
6,54.057
7,55.241
8,55.241
9,55.579
10,55.579
11,56.889
12,56.889
13,57.860
14,57.860
15,58.289
16,58.289
17,58.383
18,58.383
19,62.254
20,62.254
21,63.877
22,63.877
23,67.072
24,67.072
25,73.917
26,73.917
27,145.343
28,145.343
29,191.239
30,191.239
31,207.411
32,207.411
33,212.905
34,212.905
35,216.141
36,216.141
37,272.043
38,272.043
39,449.414
40,449.414
41,461.124
42,461.124
43,694.600
44,694.600
45,767.336
46,767.336
47,851.572
48,851.572
49,945.483
50,945.483
51,1215.011
52,1215.011
53,1247.151
54,1247.151
55,1262.170
56,1262.170
57,1349.790
58,1349.790
59,1444.096
60,1444.096
61,1701.680
62,1701.680
63,1722.446
64,1722.446
65,1744.868
66,1744.868
67,2165.393
68,2165.393
69,2302.160
70,2302.160
71,2467.928
72,2467.928
73,2734.901
74,2734.901
75,3120.069
76,3120.069
77,3601.526
78,3601.526
79,3811.520
80,3811.520
81,4326.009
82,4326.009
83,4364.296
84,4364.296
85,4436.730
86,4436.730
87,5237.268
88,5237.268
89,6089.459
90,6089.459
91,6180.058
92,6180.058
93,7009.957
94,7009.957
95,7796.663
96,7796.663
97,27319.003
98,27319.003
99,1727894979.824
100,27319.003
