starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:37:31 2021	1624120651	24	287	311	287
Sat Jun 19 18:37:31 2021	1624120651	27	1647	1674	1563
Sat Jun 19 18:37:31 2021	1624120651	23	1666	1689	1613
Sat Jun 19 18:37:31 2021	1624120651	27	1694	1721	1668
Sat Jun 19 18:37:31 2021	1624120651	26	1720	1746	1720
Sat Jun 19 18:37:31 2021	1624120651	23	1748	1771	1748
Sat Jun 19 18:37:29 2021	1624120649	25	1935	1960	1706
Sat Jun 19 18:37:31 2021	1624120651	22	5423	5445	5372
Sat Jun 19 18:37:31 2021	1624120651	32	5441	5474	5416
Sat Jun 19 18:37:31 2021	1624120651	25	5475	5500	5475
Sat Jun 19 18:37:31 2021	1624120651	27	5499	5526	5499
Sat Jun 19 18:37:22 2021	1624120642	20	6981	7002	0
Sat Jun 19 18:38:25 2021	1624120705	28	7349	7377	7348
Sat Jun 19 18:38:24 2021	1624120704	31	8422	8453	8422
Sat Jun 19 18:38:24 2021	1624120704	28	8481	8509	8481
Sat Jun 19 18:38:24 2021	1624120704	31	8536	8567	8535
Sat Jun 19 18:38:25 2021	1624120705	24	10818	10843	10818
Sat Jun 19 18:37:36 2021	1624120656	26	10832	10859	0
Sat Jun 19 18:37:36 2021	1624120656	25	10837	10862	0
Sat Jun 19 18:37:36 2021	1624120656	28	10835	10863	0
Sat Jun 19 18:37:36 2021	1624120656	27	10837	10864	0
Sat Jun 19 18:38:25 2021	1624120705	24	10864	10889	10862
Sat Jun 19 18:38:24 2021	1624120704	24	11951	11974	11941
Sat Jun 19 18:38:24 2021	1624120704	29	11997	12026	11996
Sat Jun 19 18:37:33 2021	1624120653	25	14343	14368	0
Sat Jun 19 18:37:33 2021	1624120653	25	14509	14534	0
Sat Jun 19 18:37:33 2021	1624120653	30	14505	14534	0
Sat Jun 19 18:37:33 2021	1624120653	26	14511	14537	0
Sat Jun 19 18:37:33 2021	1624120653	27	14510	14537	0
Sat Jun 19 18:37:31 2021	1624120651	25	15962	15987	0
Sat Jun 19 18:38:07 2021	1624120687	26	17022	17048	17022
Sat Jun 19 18:38:07 2021	1624120687	26	17187	17213	17135
Sat Jun 19 18:37:47 2021	1624120667	26	17720	17746	17632
Sat Jun 19 18:37:47 2021	1624120667	30	17745	17775	17685
Sat Jun 19 18:37:47 2021	1624120667	25	17767	17792	17740
Sat Jun 19 18:37:47 2021	1624120667	28	17790	17819	17790
Sat Jun 19 18:37:47 2021	1624120667	29	17816	17846	17816
Sat Jun 19 18:38:07 2021	1624120687	22	18245	18267	18192
Sat Jun 19 18:38:07 2021	1624120687	27	18292	18319	18240
Sat Jun 19 18:38:07 2021	1624120687	28	18321	18349	18293
Sat Jun 19 18:38:05 2021	1624120685	26	18739	18765	18707
Sat Jun 19 18:38:05 2021	1624120685	32	18849	18881	18792
Sat Jun 19 18:38:05 2021	1624120685	31	18882	18913	18853
Sat Jun 19 18:37:47 2021	1624120667	27	19298	19325	19298
Sat Jun 19 18:37:47 2021	1624120667	27	19457	19484	19378
Sat Jun 19 18:37:47 2021	1624120667	25	19488	19513	19435
Sat Jun 19 18:37:47 2021	1624120667	26	19511	19537	19485
Sat Jun 19 18:37:47 2021	1624120667	29	19539	19568	19539
Sat Jun 19 18:38:05 2021	1624120685	26	19926	19952	19926
Sat Jun 19 18:38:05 2021	1624120685	27	19960	19988	19960
