starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 18:33:00 2021	1624120380	27	1157	1184	1073
Sat Jun 19 18:33:00 2021	1624120380	26	1185	1211	1127
Sat Jun 19 18:33:00 2021	1624120380	24	1212	1235	1179
Sat Jun 19 18:33:00 2021	1624120380	30	1231	1261	1231
Sat Jun 19 18:33:00 2021	1624120380	21	1262	1283	1261
Sat Jun 19 18:33:00 2021	1624120380	27	4700	4727	4672
Sat Jun 19 18:33:00 2021	1624120380	28	4723	4751	4667
Sat Jun 19 18:33:00 2021	1624120380	26	4802	4828	4753
Sat Jun 19 18:33:00 2021	1624120380	27	4826	4853	4804
Sat Jun 19 18:33:00 2021	1624120380	28	4835	4862	4834
Sat Jun 19 18:32:55 2021	1624120375	21	5575	5596	5338
Sat Jun 19 18:33:05 2021	1624120385	29	13454	13483	13453
Sat Jun 19 18:33:05 2021	1624120385	23	13507	13529	13507
Sat Jun 19 18:33:05 2021	1624120385	27	13730	13757	13729
Sat Jun 19 18:33:05 2021	1624120385	26	13781	13807	13781
Sat Jun 19 18:33:01 2021	1624120381	26	17018	17044	17018
Sat Jun 19 18:33:01 2021	1624120381	26	17074	17101	17074
Sat Jun 19 18:33:01 2021	1624120381	27	17130	17157	17130
Sat Jun 19 18:33:01 2021	1624120381	26	17293	17320	17293
Sat Jun 19 18:33:01 2021	1624120381	32	17349	17381	17348
