Percentage served,Time in ms
0,45.999
1,46.262
2,47.101
3,47.802
4,50.058
5,50.117
6,50.999
7,51.089
8,51.249
9,51.516
10,51.527
11,51.713
12,51.847
13,51.986
14,52.000
15,52.349
16,52.385
17,52.599
18,52.963
19,53.164
20,53.241
21,53.554
22,53.627
23,53.991
24,54.000
25,54.200
26,54.602
27,54.639
28,54.847
29,55.169
30,55.310
31,55.360
32,55.646
33,55.799
34,55.904
35,55.991
36,56.014
37,56.143
38,56.219
39,56.249
40,56.641
41,56.780
42,56.893
43,57.050
44,57.154
45,57.223
46,57.306
47,57.310
48,57.392
49,57.422
50,57.437
51,57.460
52,57.683
53,57.692
54,57.947
55,58.000
56,58.168
57,58.294
58,58.461
59,58.480
60,58.504
61,58.896
62,58.897
63,58.996
64,59.000
65,59.096
66,59.414
67,59.517
68,59.660
69,59.991
70,60.041
71,60.050
72,60.107
73,60.115
74,60.245
75,60.444
76,61.227
77,61.403
78,61.485
79,61.753
80,61.861
81,61.868
82,62.026
83,62.132
84,62.190
85,63.117
86,63.410
87,63.865
88,63.899
89,64.079
90,64.720
91,65.100
92,65.340
93,65.354
94,68.189
95,69.056
96,70.437
97,71.874
98,78.701
99,118.251
100,118.251
