Percentage served,Time in ms
0,46.277
1,47.790
2,48.347
3,49.128
4,49.318
5,49.819
6,49.939
7,49.973
8,50.190
9,50.874
10,51.093
11,51.322
12,51.400
13,51.679
14,51.789
15,51.941
16,51.951
17,52.064
18,52.228
19,52.476
20,52.719
21,52.810
22,52.956
23,53.020
24,53.260
25,53.688
26,53.876
27,53.909
28,53.981
29,54.043
30,54.208
31,54.423
32,54.606
33,54.686
34,54.817
35,54.994
36,55.273
37,55.650
38,55.728
39,55.808
40,55.907
41,55.962
42,56.127
43,56.256
44,56.621
45,56.813
46,56.893
47,56.935
48,56.998
49,57.061
50,57.179
51,57.299
52,57.399
53,57.578
54,57.688
55,58.067
56,58.105
57,58.122
58,58.170
59,58.268
60,58.408
61,58.502
62,58.610
63,58.744
64,58.799
65,59.019
66,59.076
67,59.340
68,59.415
69,59.463
70,59.723
71,59.777
72,59.851
73,60.170
74,60.242
75,60.418
76,60.565
77,60.644
78,60.888
79,61.138
80,61.339
81,61.524
82,61.854
83,61.880
84,62.088
85,62.170
86,62.247
87,62.280
88,62.757
89,62.851
90,63.175
91,63.830
92,64.029
93,64.438
94,64.828
95,65.159
96,66.262
97,66.567
98,70.057
99,72.970
100,76.659
