Percentage served,Time in ms
0,61.976
1,280.178
2,283.714
3,285.001
4,285.635
5,286.519
6,287.492
7,288.455
8,289.079
9,289.436
10,289.822
11,290.315
12,290.723
13,290.934
14,291.220
15,291.685
16,291.863
17,292.140
18,292.528
19,292.744
20,293.045
21,293.396
22,293.594
23,293.822
24,293.985
25,294.146
26,294.504
27,294.756
28,295.015
29,295.250
30,295.379
31,295.593
32,295.860
33,296.124
34,296.481
35,296.708
36,296.994
37,297.230
38,297.510
39,297.704
40,297.934
41,298.064
42,298.358
43,298.534
44,298.833
45,299.080
46,299.210
47,299.439
48,299.710
49,299.904
50,300.093
51,300.319
52,300.558
53,300.688
54,300.955
55,301.200
56,301.598
57,302.012
58,302.409
59,302.725
60,303.012
61,303.229
62,303.426
63,303.680
64,303.966
65,304.302
66,304.577
67,304.820
68,305.003
69,305.445
70,305.689
71,306.030
72,306.302
73,306.685
74,306.971
75,307.329
76,307.742
77,308.099
78,308.348
79,308.695
80,309.105
81,309.462
82,310.178
83,310.617
84,311.065
85,311.569
86,312.181
87,312.906
88,313.771
89,314.573
90,315.530
91,316.151
92,316.972
93,317.684
94,318.522
95,319.558
96,320.087
97,322.945
98,325.552
99,340.906
100,567.714
