Percentage served,Time in ms
0,58.698
1,91.948
2,153.139
3,209.600
4,271.488
5,283.094
6,286.232
7,286.438
8,287.120
9,288.712
10,289.223
11,289.949
12,290.250
13,290.671
14,291.531
15,291.785
16,291.833
17,292.215
18,292.558
19,292.782
20,293.061
21,293.716
22,294.565
23,295.442
24,296.694
25,297.072
26,297.128
27,297.352
28,297.668
29,297.761
30,297.868
31,298.191
32,298.701
33,299.259
34,299.654
35,300.006
36,300.183
37,300.440
38,300.609
39,300.858
40,301.345
41,301.579
42,301.716
43,301.816
44,301.987
45,302.264
46,302.569
47,302.666
48,302.956
49,303.259
50,303.562
51,303.655
52,303.918
53,304.108
54,304.514
55,305.002
56,305.076
57,305.280
58,305.654
59,305.682
60,305.883
61,306.192
62,307.016
63,307.480
64,307.803
65,308.383
66,308.660
67,308.910
68,309.137
69,309.664
70,309.958
71,310.474
72,310.712
73,311.728
74,312.304
75,312.620
76,313.107
77,313.421
78,314.510
79,314.767
80,315.631
81,315.934
82,316.184
83,316.651
84,317.584
85,318.239
86,318.472
87,319.104
88,319.527
89,319.921
90,320.251
91,320.702
92,321.469
93,324.867
94,326.477
95,407.187
96,415.453
97,415.838
98,416.961
99,418.817
100,426.319
