starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:59:55 2021	1624111195	29	29	58	28
Sat Jun 19 15:59:55 2021	1624111195	27	40	67	40
Sat Jun 19 15:59:55 2021	1624111195	29	58	87	58
Sat Jun 19 15:59:55 2021	1624111195	31	87	119	87
Sat Jun 19 15:59:55 2021	1624111195	34	119	153	119
Sat Jun 19 15:59:55 2021	1624111195	28	153	181	153
Sat Jun 19 15:59:55 2021	1624111195	30	182	213	182
Sat Jun 19 15:59:55 2021	1624111195	32	213	245	213
Sat Jun 19 15:59:55 2021	1624111195	33	245	278	245
Sat Jun 19 15:59:55 2021	1624111195	26	278	304	278
Sat Jun 19 15:59:55 2021	1624111195	24	304	328	304
Sat Jun 19 15:59:55 2021	1624111195	32	328	360	328
Sat Jun 19 15:59:55 2021	1624111195	33	360	393	32
Sat Jun 19 15:59:55 2021	1624111195	26	393	418	65
Sat Jun 19 15:59:55 2021	1624111195	29	418	447	90
Sat Jun 19 15:59:55 2021	1624111195	30	447	478	119
Sat Jun 19 15:59:55 2021	1624111195	31	478	508	149
Sat Jun 19 15:59:55 2021	1624111195	29	507	536	180
Sat Jun 19 15:59:55 2021	1624111195	33	537	569	210
Sat Jun 19 15:59:55 2021	1624111195	27	569	596	242
Sat Jun 19 15:59:55 2021	1624111195	30	597	627	270
Sat Jun 19 15:59:55 2021	1624111195	31	627	658	300
Sat Jun 19 15:59:55 2021	1624111195	29	658	687	330
Sat Jun 19 15:59:55 2021	1624111195	29	687	716	360
Sat Jun 19 15:59:55 2021	1624111195	29	716	745	389
Sat Jun 19 15:59:55 2021	1624111195	33	745	779	418
Sat Jun 19 15:59:55 2021	1624111195	31	779	809	452
Sat Jun 19 15:59:55 2021	1624111195	29	809	839	482
Sat Jun 19 15:59:55 2021	1624111195	27	839	866	512
Sat Jun 19 15:59:55 2021	1624111195	27	866	893	539
Sat Jun 19 15:59:54 2021	1624111194	33	893	926	566
Sat Jun 19 15:59:54 2021	1624111194	25	926	951	599
Sat Jun 19 15:59:54 2021	1624111194	28	952	980	625
Sat Jun 19 15:59:54 2021	1624111194	47	980	1027	653
Sat Jun 19 15:59:54 2021	1624111194	32	1027	1059	700
Sat Jun 19 15:59:54 2021	1624111194	32	1059	1091	732
Sat Jun 19 15:59:54 2021	1624111194	33	1091	1124	764
Sat Jun 19 15:59:54 2021	1624111194	31	1124	1155	797
Sat Jun 19 15:59:54 2021	1624111194	31	1155	1186	828
Sat Jun 19 15:59:54 2021	1624111194	29	1186	1215	859
Sat Jun 19 15:59:54 2021	1624111194	28	1216	1243	889
Sat Jun 19 15:59:54 2021	1624111194	38	1243	1282	916
Sat Jun 19 15:59:54 2021	1624111194	39	1283	1321	956
Sat Jun 19 15:59:54 2021	1624111194	35	1321	1356	994
Sat Jun 19 15:59:54 2021	1624111194	29	1356	1385	1029
Sat Jun 19 15:59:54 2021	1624111194	34	1385	1419	1058
Sat Jun 19 15:59:54 2021	1624111194	30	1419	1448	1092
Sat Jun 19 15:59:40 2021	1624111180	22	1439	1461	1439
Sat Jun 19 15:59:40 2021	1624111180	26	1440	1466	1413
Sat Jun 19 15:59:40 2021	1624111180	31	1438	1469	1381
Sat Jun 19 15:59:40 2021	1624111180	28	1443	1471	1353
Sat Jun 19 15:59:40 2021	1624111180	29	1445	1474	1296
Sat Jun 19 15:59:40 2021	1624111180	28	1446	1474	1325
Sat Jun 19 15:59:41 2021	1624111181	29	1446	1475	1209
Sat Jun 19 15:59:40 2021	1624111180	29	1448	1476	1267
Sat Jun 19 15:59:41 2021	1624111181	29	1448	1476	1238
Sat Jun 19 15:59:54 2021	1624111194	30	1448	1479	1121
Sat Jun 19 15:59:47 2021	1624111187	30	1449	1479	974
Sat Jun 19 15:59:41 2021	1624111181	29	1451	1479	768
Sat Jun 19 15:59:41 2021	1624111181	28	1452	1480	1180
Sat Jun 19 15:59:47 2021	1624111187	28	1452	1480	945
Sat Jun 19 15:59:47 2021	1624111187	25	1455	1480	1037
Sat Jun 19 15:59:47 2021	1624111187	29	1452	1482	915
Sat Jun 19 15:59:41 2021	1624111181	33	1450	1482	736
Sat Jun 19 15:59:47 2021	1624111187	30	1453	1482	886
Sat Jun 19 15:59:43 2021	1624111183	26	1456	1483	498
Sat Jun 19 15:59:47 2021	1624111187	32	1451	1483	1004
Sat Jun 19 15:59:41 2021	1624111181	27	1456	1483	1124
Sat Jun 19 15:59:41 2021	1624111181	31	1452	1483	797
Sat Jun 19 15:59:41 2021	1624111181	27	1456	1483	439
Sat Jun 19 15:59:41 2021	1624111181	28	1456	1483	677
Sat Jun 19 15:59:52 2021	1624111192	27	1456	1483	61
Sat Jun 19 15:59:41 2021	1624111181	29	1455	1484	1151
Sat Jun 19 15:59:47 2021	1624111187	30	1454	1484	856
Sat Jun 19 15:59:41 2021	1624111181	31	1454	1485	705
Sat Jun 19 15:59:41 2021	1624111181	28	1457	1485	352
Sat Jun 19 15:59:41 2021	1624111181	26	1459	1485	1011
Sat Jun 19 15:59:41 2021	1624111181	31	1455	1485	646
Sat Jun 19 15:59:47 2021	1624111187	26	1459	1486	829
Sat Jun 19 15:59:41 2021	1624111181	30	1456	1486	1094
Sat Jun 19 15:59:52 2021	1624111192	26	1460	1486	394
Sat Jun 19 15:59:52 2021	1624111192	29	1457	1486	32
Sat Jun 19 15:59:41 2021	1624111181	25	1461	1486	1069
Sat Jun 19 15:59:41 2021	1624111181	31	1456	1486	980
Sat Jun 19 15:59:43 2021	1624111183	30	1456	1487	526
Sat Jun 19 15:59:41 2021	1624111181	31	1456	1487	1036
Sat Jun 19 15:59:41 2021	1624111181	27	1460	1487	324
Sat Jun 19 15:59:41 2021	1624111181	29	1459	1487	295
Sat Jun 19 15:59:52 2021	1624111192	28	1460	1488	335
Sat Jun 19 15:59:41 2021	1624111181	29	1459	1488	863
Sat Jun 19 15:59:47 2021	1624111187	32	1456	1488	797
Sat Jun 19 15:59:52 2021	1624111192	32	1457	1489	1457
Sat Jun 19 15:59:40 2021	1624111180	28	1461	1489	32
Sat Jun 19 15:59:43 2021	1624111183	31	1458	1489	556
Sat Jun 19 15:59:42 2021	1624111182	25	1463	1489	1043
Sat Jun 19 15:59:41 2021	1624111181	24	1464	1489	954
Sat Jun 19 15:59:42 2021	1624111182	27	1462	1489	985
Sat Jun 19 15:59:47 2021	1624111187	31	1458	1489	766
Sat Jun 19 15:59:52 2021	1624111192	33	1456	1489	88
Sat Jun 19 15:59:42 2021	1624111182	30	1459	1489	1100
