Percentage served,Time in ms
0,58.028
1,70.122
2,87.793
3,115.771
4,146.816
5,177.347
6,208.738
7,235.690
8,263.786
9,297.753
10,325.857
11,359.842
12,389.583
13,419.962
14,459.667
15,485.092
16,514.467
17,545.761
18,567.988
19,572.649
20,573.249
21,586.164
22,592.785
23,593.296
24,593.993
25,594.660
26,595.976
27,597.443
28,598.356
29,598.596
30,598.790
31,598.878
32,599.423
33,599.675
34,599.866
35,600.928
36,601.510
37,601.620
38,601.818
39,602.152
40,602.165
41,602.612
42,602.778
43,603.091
44,603.345
45,603.442
46,603.601
47,604.407
48,605.117
49,605.461
50,605.616
51,605.767
52,605.944
53,607.766
54,607.869
55,608.715
56,609.261
57,609.332
58,610.189
59,611.490
60,612.411
61,613.991
62,614.099
63,617.821
64,618.630
65,618.994
66,619.063
67,620.360
68,620.739
69,622.010
70,622.481
71,625.117
72,625.775
73,625.962
74,626.464
75,627.016
76,627.342
77,627.461
78,628.713
79,628.868
80,629.678
81,630.153
82,630.234
83,631.119
84,631.205
85,631.399
86,631.805
87,632.202
88,634.271
89,635.331
90,640.407
91,640.923
92,645.082
93,645.854
94,647.513
95,649.844
96,650.119
97,650.733
98,652.537
99,654.020
100,654.020
