Percentage served,Time in ms
0,55.166
1,63.166
2,87.669
3,119.663
4,147.255
5,175.173
6,206.264
7,237.741
8,268.059
9,297.092
10,329.997
11,365.355
12,393.518
13,422.417
14,463.717
15,496.878
16,528.401
17,556.643
18,587.551
19,619.733
20,649.598
21,678.300
22,704.727
23,736.061
24,765.533
25,797.651
26,832.301
27,848.250
28,858.811
29,861.101
30,861.411
31,863.409
32,863.796
33,863.950
34,864.590
35,865.417
36,865.839
37,869.354
38,869.562
39,871.025
40,874.820
41,875.136
42,875.573
43,882.334
44,884.134
45,886.585
46,890.159
47,890.876
48,891.717
49,897.574
50,901.941
51,902.420
52,902.782
53,902.899
54,903.395
55,903.408
56,903.797
57,903.886
58,903.926
59,904.779
60,905.142
61,905.176
62,905.790
63,905.942
64,905.975
65,906.071
66,906.269
67,906.289
68,906.532
69,907.423
70,907.569
71,907.681
72,908.207
73,908.256
74,908.310
75,908.445
76,909.799
77,910.378
78,911.060
79,912.663
80,912.773
81,913.132
82,913.709
83,913.715
84,914.368
85,919.032
86,920.402
87,920.539
88,920.618
89,920.895
90,922.111
91,922.426
92,923.370
93,924.074
94,924.492
95,925.140
96,925.578
97,925.597
98,930.315
99,932.913
100,932.913
