Percentage served,Time in ms
0,61.071
1,65.177
2,89.618
3,120.639
4,147.715
5,174.089
6,204.387
7,233.106
8,260.358
9,292.520
10,318.968
11,347.205
12,381.006
13,412.738
14,441.913
15,472.364
16,502.487
17,533.541
18,561.978
19,588.548
20,619.108
21,649.500
22,675.907
23,702.385
24,734.798
25,766.655
26,790.115
27,818.856
28,849.376
29,889.921
30,919.460
31,946.956
32,978.868
33,1009.207
34,1035.491
35,1065.787
36,1094.646
37,1123.302
38,1150.920
39,1180.998
40,1209.469
41,1237.660
42,1278.161
43,1312.242
44,1342.271
45,1369.272
46,1408.001
47,1443.001
48,1470.368
49,1475.430
50,1478.576
51,1483.167
52,1489.673
53,1493.535
54,1495.737
55,1496.020
56,1496.119
57,1496.397
58,1496.451
59,1496.958
60,1497.296
61,1499.570
62,1499.766
63,1499.962
64,1500.135
65,1500.652
66,1500.743
67,1501.738
68,1501.930
69,1502.312
70,1503.058
71,1503.977
72,1504.031
73,1504.058
74,1504.153
75,1504.217
76,1504.546
77,1504.596
78,1504.943
79,1505.038
80,1505.141
81,1505.396
82,1505.599
83,1505.906
84,1506.085
85,1506.247
86,1506.457
87,1506.724
88,1506.750
89,1507.451
90,1508.573
91,1509.011
92,1510.049
93,1510.217
94,1510.241
95,1512.789
96,1515.005
97,1515.801
98,1517.752
99,1518.314
100,1518.314
