Percentage served,Time in ms
0,58.767
1,180.299
2,318.915
3,466.495
4,619.213
5,784.439
6,877.486
7,882.459
8,884.828
9,885.414
10,887.069
11,887.862
12,889.077
13,889.807
14,890.329
15,890.684
16,890.838
17,891.393
18,891.834
19,892.083
20,892.635
21,893.031
22,893.667
23,893.977
24,894.221
25,894.504
26,894.605
27,894.849
28,895.078
29,895.252
30,895.528
31,895.814
32,896.236
33,896.485
34,896.784
35,897.093
36,897.227
37,897.540
38,897.683
39,898.104
40,898.306
41,898.456
42,898.751
43,898.917
44,899.385
45,899.722
46,899.918
47,900.380
48,900.687
49,901.046
50,901.884
51,902.080
52,902.430
53,902.948
54,903.194
55,904.001
56,904.336
57,904.917
58,905.341
59,905.603
60,906.302
61,906.967
62,907.243
63,907.837
64,908.255
65,908.813
66,908.940
67,909.357
68,909.572
69,910.164
70,910.464
71,910.749
72,910.961
73,912.001
74,912.586
75,913.036
76,913.434
77,914.056
78,914.474
79,915.208
80,915.686
81,916.081
82,917.215
83,917.616
84,918.196
85,918.878
86,919.668
87,920.774
88,921.562
89,922.236
90,923.498
91,924.560
92,924.776
93,925.619
94,926.383
95,929.168
96,930.577
97,933.331
98,934.161
99,940.627
100,944.141
