Percentage served,Time in ms
0,59.783
1,64.635
2,98.713
3,151.952
4,185.063
5,223.145
6,249.515
7,260.350
8,280.064
9,290.764
10,293.090
11,293.342
12,293.852
13,294.434
14,294.891
15,294.984
16,294.991
17,295.099
18,295.242
19,295.310
20,295.383
21,295.392
22,295.527
23,295.573
24,295.579
25,295.992
26,295.996
27,296.650
28,297.328
29,297.635
30,297.716
31,297.899
32,297.902
33,297.914
34,297.973
35,298.241
36,298.322
37,298.362
38,298.521
39,298.593
40,298.623
41,298.919
42,299.006
43,299.009
44,299.033
45,299.111
46,299.440
47,299.596
48,299.646
49,299.738
50,299.833
51,299.955
52,300.105
53,300.824
54,300.837
55,300.901
56,301.087
57,301.539
58,301.551
59,301.608
60,301.611
61,301.617
62,302.199
63,302.481
64,303.361
65,303.421
66,303.609
67,303.751
68,303.823
69,304.331
70,304.407
71,304.435
72,304.957
73,305.364
74,305.752
75,305.795
76,307.031
77,307.740
78,309.310
79,309.831
80,310.565
81,310.616
82,310.877
83,312.447
84,316.514
85,322.242
86,329.034
87,331.110
88,333.351
89,336.769
90,1301.860
91,1301.906
92,1303.019
93,1303.366
94,1304.561
95,1304.971
96,1306.324
97,1307.028
98,1307.633
99,1313.445
100,1313.445
