starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:59:10 2021	1624111150	23	31	54	30
Sat Jun 19 15:59:10 2021	1624111150	30	31	61	29
Sat Jun 19 15:59:10 2021	1624111150	31	54	86	54
Sat Jun 19 15:59:10 2021	1624111150	32	86	118	86
Sat Jun 19 15:59:10 2021	1624111150	31	118	149	118
Sat Jun 19 15:59:10 2021	1624111150	28	150	178	150
Sat Jun 19 15:59:10 2021	1624111150	25	179	204	179
Sat Jun 19 15:59:10 2021	1624111150	32	204	236	54
Sat Jun 19 15:58:57 2021	1624111137	30	237	267	203
Sat Jun 19 15:58:57 2021	1624111137	33	234	267	233
Sat Jun 19 15:59:10 2021	1624111150	33	236	269	86
Sat Jun 19 15:59:04 2021	1624111144	29	249	277	89
Sat Jun 19 15:59:02 2021	1624111142	25	257	282	230
Sat Jun 19 15:59:04 2021	1624111144	29	253	282	224
Sat Jun 19 15:58:57 2021	1624111137	24	258	283	173
Sat Jun 19 15:58:57 2021	1624111137	28	255	284	255
Sat Jun 19 15:59:04 2021	1624111144	31	253	284	253
Sat Jun 19 15:59:02 2021	1624111142	30	255	285	255
Sat Jun 19 15:59:02 2021	1624111142	30	255	285	255
Sat Jun 19 15:58:57 2021	1624111137	26	259	285	229
Sat Jun 19 15:58:57 2021	1624111137	30	255	286	255
Sat Jun 19 15:58:57 2021	1624111137	24	261	286	152
Sat Jun 19 15:59:02 2021	1624111142	28	257	286	113
Sat Jun 19 15:59:09 2021	1624111149	28	258	286	26
Sat Jun 19 15:59:02 2021	1624111142	26	261	287	145
Sat Jun 19 15:59:02 2021	1624111142	32	254	287	141
Sat Jun 19 15:59:00 2021	1624111140	28	259	287	259
Sat Jun 19 15:59:03 2021	1624111143	32	256	287	230
Sat Jun 19 15:58:57 2021	1624111137	30	257	288	197
Sat Jun 19 15:59:01 2021	1624111141	24	264	288	122
Sat Jun 19 15:59:08 2021	1624111148	28	260	288	58
Sat Jun 19 15:58:57 2021	1624111137	29	259	288	177
Sat Jun 19 15:59:09 2021	1624111149	26	262	288	262
Sat Jun 19 15:58:58 2021	1624111138	24	264	289	264
Sat Jun 19 15:59:02 2021	1624111142	28	261	289	171
Sat Jun 19 15:59:02 2021	1624111142	32	257	289	198
Sat Jun 19 15:58:55 2021	1624111135	25	263	289	263
Sat Jun 19 15:59:00 2021	1624111140	30	259	289	173
