starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:17:28 2021	1624112248	40	28	69	27
Sat Jun 19 16:17:28 2021	1624112248	27	43	69	42
Sat Jun 19 16:17:28 2021	1624112248	24	69	94	68
Sat Jun 19 16:17:28 2021	1624112248	31	94	124	93
Sat Jun 19 16:17:28 2021	1624112248	26	125	151	123
Sat Jun 19 16:17:28 2021	1624112248	29	152	181	150
Sat Jun 19 16:17:28 2021	1624112248	22	182	204	181
Sat Jun 19 16:17:28 2021	1624112248	28	204	231	203
Sat Jun 19 16:17:28 2021	1624112248	33	230	263	230
Sat Jun 19 16:17:28 2021	1624112248	27	263	290	263
Sat Jun 19 16:17:28 2021	1624112248	25	290	316	290
Sat Jun 19 16:17:28 2021	1624112248	26	317	343	317
Sat Jun 19 16:17:28 2021	1624112248	32	343	375	343
Sat Jun 19 16:17:28 2021	1624112248	30	375	405	375
Sat Jun 19 16:17:28 2021	1624112248	23	405	429	30
Sat Jun 19 16:17:28 2021	1624112248	26	430	456	54
Sat Jun 19 16:17:28 2021	1624112248	42	456	498	82
Sat Jun 19 16:17:12 2021	1624112232	23	495	519	280
Sat Jun 19 16:17:13 2021	1624112233	21	498	519	179
Sat Jun 19 16:17:17 2021	1624112237	27	492	519	338
Sat Jun 19 16:17:24 2021	1624112244	22	498	520	448
Sat Jun 19 16:17:20 2021	1624112240	23	498	521	77
Sat Jun 19 16:16:59 2021	1624112219	21	501	521	501
Sat Jun 19 16:17:16 2021	1624112236	25	497	522	103
Sat Jun 19 16:17:14 2021	1624112234	24	498	522	446
Sat Jun 19 16:17:17 2021	1624112237	27	495	522	366
Sat Jun 19 16:17:16 2021	1624112236	24	498	522	80
Sat Jun 19 16:17:20 2021	1624112240	28	494	522	100
Sat Jun 19 16:17:17 2021	1624112237	27	496	523	312
Sat Jun 19 16:17:20 2021	1624112240	25	499	524	129
Sat Jun 19 16:17:13 2021	1624112233	27	497	524	201
Sat Jun 19 16:17:16 2021	1624112236	25	499	524	208
Sat Jun 19 16:17:16 2021	1624112236	25	500	525	183
Sat Jun 19 16:17:20 2021	1624112240	24	500	525	53
Sat Jun 19 16:17:24 2021	1624112244	29	496	525	470
Sat Jun 19 16:17:16 2021	1624112236	27	498	525	420
Sat Jun 19 16:17:20 2021	1624112240	28	497	525	154
Sat Jun 19 16:17:14 2021	1624112234	25	500	525	29
Sat Jun 19 16:17:19 2021	1624112239	25	501	525	100
Sat Jun 19 16:17:13 2021	1624112233	23	502	525	256
Sat Jun 19 16:17:28 2021	1624112248	28	498	525	124
Sat Jun 19 16:17:16 2021	1624112236	25	501	526	500
Sat Jun 19 16:17:16 2021	1624112236	27	499	526	128
Sat Jun 19 16:17:19 2021	1624112239	27	499	526	178
Sat Jun 19 16:17:17 2021	1624112237	28	498	526	450
Sat Jun 19 16:17:19 2021	1624112239	24	502	526	76
Sat Jun 19 16:17:13 2021	1624112233	26	501	526	344
Sat Jun 19 16:17:19 2021	1624112239	26	500	526	152
Sat Jun 19 16:17:17 2021	1624112237	26	501	527	286
Sat Jun 19 16:17:13 2021	1624112233	27	500	527	152
Sat Jun 19 16:17:16 2021	1624112236	27	500	527	156
Sat Jun 19 16:17:01 2021	1624112221	23	504	527	453
Sat Jun 19 16:17:23 2021	1624112243	27	500	527	110
Sat Jun 19 16:17:12 2021	1624112232	25	502	527	339
Sat Jun 19 16:17:16 2021	1624112236	29	498	527	50
Sat Jun 19 16:17:17 2021	1624112237	27	500	527	423
Sat Jun 19 16:17:13 2021	1624112233	21	507	527	105
Sat Jun 19 16:16:59 2021	1624112219	28	500	528	473
Sat Jun 19 16:17:16 2021	1624112236	25	502	528	474
Sat Jun 19 16:17:23 2021	1624112243	23	505	528	297
Sat Jun 19 16:17:14 2021	1624112234	28	500	528	470
Sat Jun 19 16:17:13 2021	1624112233	27	501	528	370
Sat Jun 19 16:17:19 2021	1624112239	28	500	528	369
Sat Jun 19 16:17:12 2021	1624112232	25	503	528	392
Sat Jun 19 16:17:19 2021	1624112239	27	501	528	125
Sat Jun 19 16:17:24 2021	1624112244	28	500	528	500
Sat Jun 19 16:17:16 2021	1624112236	27	501	528	392
Sat Jun 19 16:17:12 2021	1624112232	23	505	528	477
Sat Jun 19 16:17:16 2021	1624112236	28	501	528	233
Sat Jun 19 16:17:14 2021	1624112234	23	505	528	423
Sat Jun 19 16:17:20 2021	1624112240	25	503	528	28
Sat Jun 19 16:17:02 2021	1624112222	24	505	528	343
Sat Jun 19 16:17:01 2021	1624112221	28	501	528	477
Sat Jun 19 16:17:14 2021	1624112234	24	504	529	287
Sat Jun 19 16:17:19 2021	1624112239	22	507	529	345
Sat Jun 19 16:17:23 2021	1624112243	25	504	529	191
Sat Jun 19 16:17:14 2021	1624112234	29	499	529	499
Sat Jun 19 16:17:12 2021	1624112232	27	502	529	500
