Percentage served,Time in ms
0,52.496
1,85.148
2,135.023
3,191.635
4,242.759
5,295.617
6,348.608
7,401.672
8,459.381
9,508.589
10,565.633
11,619.543
12,677.988
13,732.989
14,787.685
15,847.310
16,900.215
17,958.221
18,1010.172
19,1066.120
20,1120.045
21,1171.669
22,1230.721
23,1288.205
24,1344.585
25,1345.615
26,1345.905
27,1346.675
28,1347.311
29,1348.614
30,1350.032
31,1350.974
32,1351.546
33,1351.692
34,1351.741
35,1355.241
36,1358.259
37,1358.771
38,1359.188
39,1360.473
40,1363.028
41,1363.434
42,1365.911
43,1366.107
44,1366.436
45,1366.758
46,1367.096
47,1368.190
48,1368.720
49,1369.364
50,1369.659
51,1370.304
52,1370.333
53,1371.491
54,1372.225
55,1372.723
56,1372.922
57,1373.808
58,1375.175
59,1375.675
60,1376.328
61,1377.791
62,1378.166
63,1378.666
64,1379.055
65,1379.335
66,1379.629
67,1379.861
68,1380.093
69,1380.183
70,1381.093
71,1381.346
72,1381.451
73,1381.505
74,1381.764
75,1382.198
76,1382.680
77,1382.856
78,1382.909
79,1383.999
80,1384.540
81,1384.893
82,1384.906
83,1385.164
84,1385.222
85,1385.328
86,1385.530
87,1385.803
88,1386.140
89,1386.454
90,1387.315
91,1387.931
92,1391.967
93,1399.392
94,1399.883
95,1400.647
96,1401.360
97,1404.149
98,1405.414
99,1406.569
100,1423.967
