starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:13:32 2021	1624112012	27	28	55	28
Sat Jun 19 16:13:32 2021	1624112012	28	29	57	28
Sat Jun 19 16:13:32 2021	1624112012	24	55	79	55
Sat Jun 19 16:13:32 2021	1624112012	26	80	106	79
Sat Jun 19 16:13:32 2021	1624112012	28	106	134	106
Sat Jun 19 16:13:32 2021	1624112012	24	134	158	134
Sat Jun 19 16:13:32 2021	1624112012	32	158	190	158
Sat Jun 19 16:13:32 2021	1624112012	25	190	215	190
Sat Jun 19 16:13:32 2021	1624112012	30	215	245	215
Sat Jun 19 16:13:32 2021	1624112012	23	245	268	55
Sat Jun 19 16:13:32 2021	1624112012	31	268	299	78
Sat Jun 19 16:13:32 2021	1624112012	24	299	323	109
Sat Jun 19 16:13:32 2021	1624112012	24	323	347	133
Sat Jun 19 16:13:32 2021	1624112012	29	348	376	158
Sat Jun 19 16:13:32 2021	1624112012	32	376	409	186
Sat Jun 19 16:13:32 2021	1624112012	29	409	437	218
Sat Jun 19 16:13:32 2021	1624112012	24	437	461	247
Sat Jun 19 16:13:32 2021	1624112012	27	461	489	271
Sat Jun 19 16:13:32 2021	1624112012	28	490	518	300
Sat Jun 19 16:13:30 2021	1624112010	24	501	524	501
Sat Jun 19 16:13:30 2021	1624112010	25	499	525	103
Sat Jun 19 16:13:30 2021	1624112010	28	499	526	75
Sat Jun 19 16:13:30 2021	1624112010	26	501	527	241
Sat Jun 19 16:13:30 2021	1624112010	25	502	527	345
Sat Jun 19 16:13:30 2021	1624112010	24	504	528	477
Sat Jun 19 16:13:30 2021	1624112010	29	500	529	266
Sat Jun 19 16:13:30 2021	1624112010	23	506	529	321
Sat Jun 19 16:13:31 2021	1624112011	26	503	529	213
Sat Jun 19 16:13:31 2021	1624112011	25	505	529	189
Sat Jun 19 16:13:31 2021	1624112011	25	504	530	504
Sat Jun 19 16:13:30 2021	1624112010	24	506	530	396
Sat Jun 19 16:13:31 2021	1624112011	25	505	530	505
Sat Jun 19 16:13:30 2021	1624112010	25	506	531	346
Sat Jun 19 16:13:30 2021	1624112010	27	504	531	370
