starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:17:57 2021	1624112277	27	25	52	25
Sat Jun 19 16:17:57 2021	1624112277	27	28	55	28
Sat Jun 19 16:17:57 2021	1624112277	28	55	83	54
Sat Jun 19 16:17:57 2021	1624112277	31	83	113	82
Sat Jun 19 16:17:57 2021	1624112277	25	114	139	113
Sat Jun 19 16:17:57 2021	1624112277	27	140	167	139
Sat Jun 19 16:17:57 2021	1624112277	25	167	192	166
Sat Jun 19 16:17:57 2021	1624112277	29	192	221	191
Sat Jun 19 16:17:57 2021	1624112277	27	221	248	220
Sat Jun 19 16:17:57 2021	1624112277	26	249	275	248
Sat Jun 19 16:17:57 2021	1624112277	27	276	303	274
Sat Jun 19 16:17:57 2021	1624112277	25	303	329	303
Sat Jun 19 16:17:57 2021	1624112277	27	329	356	328
Sat Jun 19 16:17:57 2021	1624112277	28	356	384	355
Sat Jun 19 16:17:57 2021	1624112277	25	384	410	383
Sat Jun 19 16:17:57 2021	1624112277	32	411	442	410
Sat Jun 19 16:17:57 2021	1624112277	30	442	473	442
Sat Jun 19 16:17:57 2021	1624112277	25	473	498	472
Sat Jun 19 16:17:57 2021	1624112277	32	498	530	497
Sat Jun 19 16:17:57 2021	1624112277	26	530	556	529
Sat Jun 19 16:17:57 2021	1624112277	25	556	580	555
Sat Jun 19 16:17:57 2021	1624112277	30	581	612	580
Sat Jun 19 16:17:56 2021	1624112276	32	612	644	611
Sat Jun 19 16:17:56 2021	1624112276	26	644	670	643
Sat Jun 19 16:17:56 2021	1624112276	27	670	697	669
Sat Jun 19 16:17:56 2021	1624112276	24	697	722	696
Sat Jun 19 16:17:56 2021	1624112276	25	722	748	722
Sat Jun 19 16:17:56 2021	1624112276	25	748	773	747
Sat Jun 19 16:17:29 2021	1624112249	23	757	780	602
Sat Jun 19 16:17:29 2021	1624112249	25	756	781	625
Sat Jun 19 16:17:29 2021	1624112249	23	758	781	579
Sat Jun 19 16:17:29 2021	1624112249	30	753	783	650
Sat Jun 19 16:17:29 2021	1624112249	26	758	783	442
Sat Jun 19 16:17:29 2021	1624112249	29	755	784	550
