Percentage served,Time in ms
0,49.696
1,57.398
2,78.992
3,107.592
4,132.866
5,157.173
6,184.398
7,215.284
8,239.699
9,268.985
10,293.573
11,322.349
12,346.347
13,370.919
14,398.183
15,425.269
16,457.057
17,482.451
18,514.553
19,543.294
20,571.781
21,598.130
22,623.566
23,648.579
24,674.898
25,704.687
26,732.181
27,757.872
28,785.280
29,812.948
30,838.227
31,862.614
32,893.035
33,921.239
34,946.452
35,972.068
36,998.845
37,1028.474
38,1056.727
39,1081.806
40,1113.281
41,1138.718
42,1164.661
43,1191.305
44,1217.648
45,1247.346
46,1276.326
47,1302.644
48,1331.856
49,1341.645
50,1341.736
51,1342.003
52,1342.263
53,1342.472
54,1343.543
55,1343.605
56,1343.686
57,1343.756
58,1344.119
59,1344.182
60,1344.623
61,1344.950
62,1345.195
63,1345.256
64,1345.410
65,1346.852
66,1347.085
67,1347.672
68,1349.453
69,1349.508
70,1349.946
71,1349.972
72,1350.301
73,1350.501
74,1350.755
75,1351.038
76,1351.544
77,1351.711
78,1351.835
79,1352.012
80,1352.161
81,1353.873
82,1353.915
83,1354.937
84,1356.264
85,1356.477
86,1356.635
87,1356.857
88,1357.284
89,1357.558
90,1357.562
91,1357.673
92,1360.126
93,1360.294
94,1360.309
95,1361.133
96,1361.232
97,1361.907
98,1363.361
99,1366.610
100,1366.610
