Percentage served,Time in ms
0,56.177
1,161.370
2,251.368
3,255.368
4,256.656
5,257.778
6,258.696
7,259.290
8,260.031
9,260.702
10,261.479
11,262.184
12,262.569
13,263.041
14,263.780
15,264.111
16,265.016
17,265.359
18,265.692
19,265.782
20,265.928
21,266.207
22,266.440
23,267.046
24,267.557
25,267.812
26,268.009
27,268.301
28,268.410
29,268.503
30,268.623
31,268.939
32,269.088
33,269.388
34,269.468
35,269.590
36,269.891
37,270.018
38,270.160
39,270.416
40,270.603
41,270.857
42,271.084
43,271.280
44,271.487
45,271.657
46,271.916
47,272.284
48,272.433
49,272.808
50,273.235
51,273.292
52,273.393
53,273.620
54,273.863
55,273.933
56,274.188
57,274.483
58,274.633
59,274.890
60,275.194
61,275.266
62,275.678
63,275.759
64,275.985
65,276.161
66,276.386
67,276.510
68,276.700
69,276.858
70,276.928
71,277.163
72,277.569
73,277.847
74,277.990
75,278.260
76,278.460
77,278.637
78,278.927
79,279.195
80,279.417
81,279.621
82,279.803
83,280.122
84,280.367
85,280.664
86,281.040
87,281.642
88,281.931
89,282.385
90,282.911
91,283.968
92,284.345
93,284.739
94,285.123
95,287.194
96,288.029
97,289.798
98,291.412
99,293.146
100,297.320
