Percentage served,Time in ms
0,40.837
1,42.558
2,43.688
3,44.190
4,44.826
5,45.115
6,45.399
7,45.622
8,45.792
9,45.968
10,46.144
11,46.410
12,46.694
13,46.904
14,46.983
15,47.146
16,47.279
17,47.502
18,47.676
19,47.817
20,47.911
21,48.028
22,48.180
23,48.331
24,48.482
25,48.655
26,48.968
27,49.049
28,49.187
29,49.366
30,49.515
31,49.702
32,49.819
33,49.859
34,50.032
35,50.103
36,50.224
37,50.476
38,50.667
39,50.751
40,50.841
41,50.984
42,51.169
43,51.320
44,51.421
45,51.613
46,51.790
47,51.877
48,51.919
49,52.051
50,52.163
51,52.341
52,52.410
53,52.606
54,52.767
55,52.880
56,52.972
57,53.114
58,53.247
59,53.438
60,53.562
61,53.687
62,53.848
63,54.012
64,54.154
65,54.267
66,54.417
67,54.545
68,54.699
69,54.855
70,55.021
71,55.086
72,55.239
73,55.377
74,55.534
75,55.650
76,55.822
77,55.974
78,56.058
79,56.198
80,56.299
81,56.490
82,56.765
83,56.956
84,57.127
85,57.314
86,57.576
87,57.825
88,58.175
89,58.412
90,58.821
91,59.047
92,59.541
93,59.941
94,60.203
95,60.536
96,61.278
97,62.249
98,63.756
99,65.979
100,385.536
