Percentage served,Time in ms
0,51.310
1,251.030
2,258.470
3,261.312
4,263.559
5,264.166
6,264.538
7,264.941
8,265.649
9,266.095
10,266.598
11,267.133
12,267.560
13,268.130
14,268.361
15,268.760
16,269.176
17,269.398
18,269.698
19,270.116
20,270.289
21,270.552
22,270.832
23,271.074
24,271.278
25,271.489
26,271.761
27,271.961
28,272.093
29,272.260
30,272.424
31,272.596
32,272.777
33,272.944
34,273.213
35,273.527
36,273.724
37,273.999
38,274.256
39,274.523
40,274.731
41,274.959
42,275.102
43,275.393
44,275.808
45,275.999
46,276.187
47,276.454
48,276.701
49,276.804
50,277.018
51,277.355
52,277.506
53,277.841
54,277.986
55,278.154
56,278.408
57,278.653
58,278.809
59,278.999
60,279.062
61,279.298
62,279.552
63,279.852
64,280.001
65,280.257
66,280.471
67,280.571
68,280.857
69,281.321
70,281.708
71,282.162
72,282.359
73,282.717
74,283.021
75,283.470
76,283.872
77,284.199
78,284.437
79,285.000
80,285.319
81,285.844
82,286.523
83,287.127
84,287.763
85,288.313
86,288.853
87,289.573
88,290.360
89,291.001
90,292.999
91,296.628
92,300.002
93,303.996
94,307.668
95,312.358
96,314.758
97,319.699
98,323.597
99,355.058
100,379.248
