Percentage served,Time in ms
0,54.733
1,56.915
2,78.786
3,106.133
4,134.275
5,158.388
6,190.048
7,215.193
8,245.492
9,268.212
10,299.290
11,323.383
12,346.922
13,376.377
14,408.546
15,437.479
16,461.478
17,488.844
18,518.283
19,524.214
20,524.528
21,526.346
22,526.724
23,526.954
24,527.709
25,528.567
26,529.183
27,529.392
28,529.417
29,529.533
30,529.893
31,530.128
32,530.818
33,530.984
34,531.189
35,531.665
36,531.696
37,531.858
38,532.088
39,532.184
40,532.239
41,532.291
42,532.357
43,532.714
44,532.749
45,533.058
46,533.607
47,533.771
48,533.777
49,533.866
50,534.007
51,534.048
52,534.052
53,534.388
54,534.504
55,535.282
56,535.297
57,535.415
58,535.558
59,535.857
60,535.935
61,536.193
62,536.305
63,536.546
64,536.618
65,536.693
66,537.662
67,538.211
68,538.541
69,538.588
70,538.742
71,538.892
72,539.167
73,539.180
74,539.995
75,540.212
76,540.237
77,541.112
78,541.346
79,543.095
80,546.116
81,547.633
82,548.547
83,549.642
84,549.683
85,549.762
86,550.940
87,551.845
88,552.552
89,554.076
90,554.284
91,554.778
92,555.662
93,555.787
94,556.181
95,556.869
96,557.031
97,558.545
98,559.101
99,559.139
100,559.139
