Percentage served,Time in ms
0,54.710
1,55.931
2,80.311
3,115.134
4,143.301
5,175.312
6,208.017
7,234.011
8,260.017
9,290.358
10,325.195
11,352.933
12,379.933
13,405.906
14,429.671
15,460.326
16,484.810
17,509.904
18,540.485
19,567.881
20,594.162
21,619.815
22,644.858
23,674.589
24,701.698
25,728.666
26,756.295
27,783.478
28,804.760
29,804.809
30,804.970
31,805.264
32,806.293
33,807.051
34,807.151
35,807.831
36,808.274
37,808.633
38,808.637
39,808.777
40,809.166
41,809.321
42,809.520
43,809.782
44,809.816
45,809.940
46,810.040
47,810.041
48,810.211
49,810.750
50,810.943
51,811.163
52,811.683
53,811.756
54,812.116
55,812.196
56,812.347
57,812.654
58,812.780
59,812.790
60,813.474
61,813.482
62,813.625
63,813.817
64,813.875
65,814.294
66,814.770
67,815.578
68,815.582
69,815.879
70,816.137
71,816.323
72,816.404
73,816.432
74,816.531
75,816.649
76,816.701
77,816.719
78,816.780
79,816.938
80,817.249
81,817.613
82,817.956
83,818.634
84,818.645
85,818.805
86,818.885
87,819.036
88,820.139
89,820.353
90,821.397
91,822.230
92,822.766
93,825.264
94,826.246
95,831.451
96,832.934
97,835.435
98,835.540
99,836.662
100,836.662
